SN,Title,Company,Experience,Salary,Description
60,AVP Retail Analytics Operations,Standard Chartered,8-11 years,Not Specified,"Role ResponsibilitiesSupport BI / Reporting function for all segments / products of Retail Bank / Private Banking.Extend analytics support spanning across entire gamut of business (Customer Acquisition, Portfolio Management, New Product Development).Execute data and MIS requirements, and delivery of data analytics roadmap.Drive the transformation to global standard report delivery including business KPI definitions, report design / visualization, user adoptions, etc.Drive self-serve adoption across analytics andbusiness user community.Interact with business divisions and analytics function to understand their business requirements and translate them into data requirements (data, data structures and data model requirement) for Infrastructure Teams.Understand business data requirements, explore data sources, reconcile outcome, establish business logics and curate data dictionaries, etc.Work closely with technology and the data warehouse team on technical guidance on infrastructure / solution covering data architectures, data models and meta data management.Work closely with database and BI teams on topics related to data requirements, cleanliness and accuracy.Participate in Projects by performing UATs as andwhen required (e.g. UATs on report conversion / migration due to Data-Mart enhancements).Enabling customer satisfaction by providing quality service, submitted in a timely manner and communicated effectively.Continuous Improvement in Productivity to the standards prescribed from time to time.Continually reviewing all assigned processes to identify opportunities for quality and process design improvement.Regulatory andBusiness ConductDisplay exemplary conduct and live by the Group&rsquos Values and Code of Conduct.Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.Lead to achieve the outcomes set out in the Bank&rsquos Conduct Principles: [Fair Outcomes for Clients Effective Financial Markets Financial Crime Compliance The Right Environment].Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.Exercise authorities delegated by the Board of Directors and act in accordance with Articles of Association.Our Ideal CandidateBachelor / Master&rsquos degree from reputed university in computer science, statistics, economics or any other quantitative fields.Minimum 8 years of hands-on data analytics and BI reporting experience solving complex business problems using data.Good understanding of IT architecture and BI solutions, including database systems, data warehousing, ETL tools, decision support systems, data visualizations and reporting toolsHands-on experience in BI tools i.e. MicroStrategy, Power BI, Tableau and analytics in retail banking or financial institutions. Understanding of BI architecture and implementations.At least, 4+ years of hands-on experience in using SAS (Base and Advance) / SQL to create datamarts and deliver business analytics andreporting requirements.At least 2+ years hands-on experience in BIG Data environment and open sourcing programing tools, e.g. HIVE, HADOOOP, Spark, Python, PySpark, Spark SQL, Scala. Hands-on experience in Azure Datafactory and Databricks will be a plus.Good knowledge of Artificial Intelligence / Machine Learning, ML Ops and their applications in driving customer engagement.Business KnowledgeStrong analytical skills with business analysis experience or equivalent.Good knowledge and understanding of financial-services / banking-operations is a must.Understanding of consumer lending products like Credit Cards, mortgages, loans and overdrafts is a must.Ability to establish strong relationships with stakeholders, both internally and externally.Ability to design processes and procedures which are continually reviewed, improved and changes communicated for effective implementation, with consensus of key leaders in the wider organization.Ability to understand and connect business drivers and rationale for and application of those relevant to the Retail business.LeadershipExperience in collaborating with cross-functional teams, including Tech developers, data engineers and business analysts, etc.Excellent communication skills with technical (the team) and non-technical (senior management in region) counterparts - being able to &quottranslate' between the two worlds is essential.Ability to deliver in a challenging complex matrix structure.Good understanding of the competitor landscape and industry best practices.About Standard CharteredWe're an international bank, nimble enough to act, big enough for impact. For more than 160 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we:Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we doNever settle, continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so wellBe better together, we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long termIn line with our Fair Pay Charter, we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing.Core bank funding for retirement savings, medical and life insurance, with flexible and voluntary benefits available in some locationsTime-off including annual, parental/maternity (20 weeks), sabbatical (12 weeks maximum) and volunteering leave (3 days), along with with minimum global standards for annual and public holiday, which is combined to 30 days minimumFlexible working options based around home and office locations, with flexible working patternsProactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills,global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkitsA continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learningBeing part of an inclusive and values driven organisation, one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential.Recruitment assessments - some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process.Visit our careers website"
61,Manager - Technology Operations Analytics,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we are calling all you rule-breakers and risk-takers who see the world differently and are bold enough to reinvent it. Come, transform with us.&notTransformation happens here. Come, be a part of our exciting journey!Are you the one we are looking forInviting applications for the role of Manager - Technology Operations AnalyticsResponsibilities:. Spend Reconciliation & Analytics. Data Visualization via Power BI, Advance Excel etc. . Cost Categorization and allocation . Building feeds and automating technology operations data insights . Gather and analyze AMC (Alerts/Subscriptions/renewals etc.) for IT Services running. PO tracking, buying tracking month on month. Tracking budgets, and monitor spending. Prepare detailed reports, both periodically and ad-hoc. Conduct audits on financial processes and transactions. Monitor changes in processes or methods to calculate effects on overall costs. Track overall functional ongoing cost optimization initiatives. Resource Management (Attrition/backfill, Planning, ARC, RRC, Headcount target v/s achieved/ Forecasting HC tracking. Performance Management tracking framework creation & adherence / Quarterly workflow / Timesheet adherence tracking. Reward & Recognition (Cheers / DIP) - Central. Employee Engagement (Townhall, Activities, Ice breakers, appreciation mailers). Track critical goals & report out (CTQ). OPS Metrics - Tickets / ageing / Open Tkts / SLA Performance / GuidelinesQualifications we seek in you!Minimum qualifications. A bachelor&rsquos degree in business administration or information technology required along with proven experience in IT industry, with relevant years of experience.Experience in analyzing data generated from IT operations, IT management Tools, Service Desk tools, & excel feeds etc.. Must be a problem solver and innovator. Must possess strong computer skills - expert in Excel to analyze large volumes of data. Experience with statistical analysis software (e.g., SAS, Minitab) a plus.. Strong interpersonal skills required, leadership skills desirable. Desire demonstrated cross-cultural effectiveness and capability of driving change. Ability to see structure and bring order to undefined processes, as well as develop and implement processes wherever needed. Understanding of ISO 9001 a plus.. Must be comfortable in a fast-paced, dynamic environment, able to handle multiple tasks simultaneously. Must be able to work independently and be self-motivated (personal initiative).. Must demonstrate strong oral and written communication skills, excellent customer service skills, and be able to handle pressure. Prefer candidates with demonstrated experience in analyzing and presenting data to management.. Must have MS-Office skill set and strong power point presentation skills.Very strong analytical and visualization skillsPreferred qualifications. Focused and committed to deliver excellent services with continuous improvement.. Excellent planning, project management and organizational skills.. Excellent communication skills, including written work.. Ability to:. Priorities workloads and to work to strict deadlines, set targets and measure performance. Work independently and as part of a team. Record and manage accurate information and detailed data. Demonstrate a commitment to equalities in all areas of work with customers, other agencies, and other members of staff. Build and maintain effective working relationships with partners. Delegate effectively, encouraging individual development and initiative. Secure positive outcomes from negotiation. Certifications - ITIL, COBIT 5, PMP, Power BI AnalystGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
62,DG -Assistant Manager- Analytics,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Are you the one we are looking forWe are inviting applications for the role of Assistant Manager, Data Scientist with Python/Statistical ModellingThis Role includes writing and testing code, debugging programs and integrating applications with third-party web services. To be successful in this role, you should have experience using server-side logic and work well in a team.Responsibilities. To support in the marketing campaign execution journey for a leading firm to migrate and execute campaigns from leading marketing automation platform to custom build Notebook in Python. Strong technical and marketing domain acumen to understand marketing strategies and convert it into Python codes. Build complex multi-channel marketing campaigns based on business requirement. Perform data manipulation, wrangling, cleansing, and analysis and be responsible for the complex and large-scale datasets to be used for statistical modeling and data mining.. Must be proficient with tools such as Anaconda, Rstudio, Apache HTTP server, etc.. Provide support and assistance for the implementation of predictive models. Develop ETL pipelines to move data from source systems (CRM, weblogs, etc.) into data lake (HDFS, S3 etc.).. Develop processes for data preparations, modelling and mining & discover opportunities for data acquisitions. Experience in building data pipelines using different data sources. Hands on python development experience is a must. Knowledge of relational databases (preferably MS SQL Server 2008 and above, Teradata), with experience writing SQL queries and stored procedures.. Should know and understand both Supervised & Unsupervised Machine Learning algorithms and have applied them in industry scenario on at least 1 implementations. Should have good amount of data analysis experience, should know about various exploratory techniques. Very good communication skills must be able to discuss the requirements effectively with a technical team of developersQualifications we seek in youMinimum qualificationsGraduate/ Post Graduate in B.tech/MBA/MCAPreferred qualificationsA flexible, dedicated and solution orientated approach through periods of change and disruption.Should possess good interpersonal skillsInnovative and always looking for continuous improvementCommunicate with clients on day-to-day basis to discuss project progressGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
63,Senior Analytics Consultant,Amazon,5-8 years,Not Specified,"DESCRIPTIONJob summaryAre you an Analytics specialist with Data streaming, processing and warehousing experience Would you like a career that gives you opportunities to learn and to innovate, and to help customers achieve operational excellence at lower cost Would you like a career path that enables you to progress with the rapid adoption of cloud computing If so, come build with us!At AWS Enterprise Support we are looking for a Specialist Technical Account Manager (STAM)-Analytics to support our customers across Asia-Pacific, Japan and China (APJC). In this role, based in India, you will have the opportunity to work and innovate collaboratively with other subject matter experts in the team. As a trusted advisor with technical expertise in Analytics, you'll deliver deep-dive technical engagements to proactively improve performance, reliability, security and cost-effectiveness of customers solutions using AWS best practices, and help customers overcome complex operational and architecture challenges.As an Analytics STAM, you will work hand-in-hand with Technical Account Managers, Solutions Architecture, Business Development, Professional Services and Service team. You'll also get to work closely with the service teams to help them evolve the services and address issues, concerns, and requests by capturing the customer's voice. This role will specifically focus on AWS Analytics Services such as Amazon EMR, Amazon Redshift, AWS Glue, Amazon Opensearch and Amazon Kinesis.BASIC QUALIFICATIONS. Fluency in English (oral and written) both in business and technical context.. Possession of both technical and customer-facing skills enabling perception as a trusted advisor to customers. Ability to effectively across internal and external organisations and virtual teams. In-depth working knowledge in any of the following: Data Warehousing (Cloud or traditional DW environments AWS Redshift, Teradata, Oracle, Exadata, Big Query), Big Data open source tools (Hadoop, Spark), Big Data proprietary tools (Hortonworks, Cloudera, EMR), Search/log analytics.. Experience with data pipeline ecosystem such as data ingestion, data storage, data processing and data visulization. Technical understanding of ETL/ELT principles and how to apply them within Big Data workloads.. 5+ years industry experience in consulting, presales, professional service specifically supporting analytics initiatives.PREFERRED QUALIFICATIONS. Familiarity with Amazon Redshift, Amazon EMR, Amazon Elasticsearch, Amazon Athena, Amazon Kinesis and AWS Glue.. Familiarity with SQL-on-Hadoop technologies such as Hive, Flink, Spark SQL, and/or Presto.. Working knowledge in a technology domain such as Master Data Management (MDM), Data Governance, LakeHouse technoogy(Hudi/IceBerg/DeltaLake), BI tools. Experience in Business Analytics application, support, and troubleshooting concepts. Executive speaking and presentation skills - Formal presentations, white boarding, large and small group presentations and delivering enablement sessions. Ability to gain credibility and build relationships with all levels in an organisation, from technical experts to senior executives.. Experience with cloud technologies including relevant industry certifications (e.g. AWS Solutions Architect Associate or Professional, AWS Certified Data Analytics - Speciality highly desirable)Amazon is an Equal Opportunity - Affirmative Action Employer - Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation."
64,Cloud Support Engineer - Analytics,Amazon Web Services (AWS),1-4 years,Not Specified,"DESCRIPTIONAmazon Web Services is the global market leader and technology forerunner in the Cloud business. As a member of the AWS Support team in Amazon Internet Services Private Limited (AISPL), you will be at the forefront of this transformational technology, assisting a global list of companies and developers that are taking advantage of a growing set of services and features to run their mission-critical applications. As a Cloud Support Engineer, you will act as the Cloud Ambassador across all the cloud products, arming our customers with required tools & tactics to get the most out of their Product and Support investment.Would you like to use the latest cloud computing technologies Do you have an interest in helping customers understand application architectures and integration approaches Are you familiar with best practices for applications, servers and networks Do you want to be part of a customer facing technology team in India helping to ensure the success of Amazon Web Services (AWS) as a leading technology organizationIf you fit the description, you might be the person we are looking for! We are a group of smart people, passionate about cloud computing, and believe that world class support is critical to customer success.WHAT CAN YOU EXPECT FROM A LIFE AT AmazonEvery day will bring new and exciting challenges on the job while you:. Learn and use groundbreaking technologies.. Apply advanced troubleshooting techniques to provide unique solutions to our customers individual needs.. Interact with leading engineers around the world.. Partner with Amazon teams in India to help reproduce and resolve customer issues.. Leverage your extensive customer support experience to provide feedback to internal Amazon teams in India on how to improve our services.. Drive customer communication during critical events.. Drive projects that improve support-related processes and our customers technical support experience.. Write tutorials, how-to videos, and other technical articles for the developer community.. Work on critical, highly complex customer problems that may span multiple AWS services.WHY AWS PREMIUM SUPPORT. First and foremost this is a customer support role - in The Cloud.. On a typical day, a Support Engineer will be primarily responsible for solving customer's cases through a variety of customer contact channels which include telephone, email, and web/live chat. You will apply advanced troubleshooting techniques to provide tailored solutions for our customers and drive customer interactions by thoughtfully working with customers to dive deep into the root cause of an issue.. Apart from working on a broad spectrum of technical issues, an AWS Support Engineer may also coach/mentor new hires, develop & present training, partner with development teams on complex issues or contact deflection initiatives, participate in new hiring, write tools/script to help the team, or work with leadership on process improvement and strategic initiatives to ensure better CX and compliance with global AWS standards, practices and policies.. Career development: We promote advancement opportunities across the organization to help you meet your career goals.. Training: We have training programs to help you develop the skills required to be successful in your role.We hire smart people who are keen to build a career with AISPL, so we are more interested in the areas that you do know instead of those you haven't been exposed to yet.. Support engineers interested in travel have presented training or participated in focused summits across our sites or at specific AWS events.. As we operate on a follow-the-sun model, with Premium Support sites located globally, there is no after hours on-call or mandated overtime in this role.https://www.youtube.com/watchv=GC3bWcFFZTo&t=24sThis Analytics role supports our services that focus on Analytics technologies, including Kinesis, Elasticsearch, Cloudsearch, and Redshift.BASIC QUALIFICATIONS. Bachelor's degree in Information Technology, Computer Science, Engineering or a related field.. Requires minimum of 1+ yrs experience in relevant technical position. . Exposure to Database Fundamentals and General Troubleshooting (tuning and optimization, deadlocks, keys, normalization) in any Relational Database Engines (MySQL, PostgreSQL, Oracle, SQLServer) OR exposure to search services fundamentals and troubleshooting (indices and JVMMemory analysis and CPU utilization) for key open source products like Elasticsearch and Solr OR exposure to streaming services like Kafka / Kinesis.. . Experience in Business Analytics application, support, and troubleshooting concepts. . Experience with System Administration and troubleshooting with Linux (Ubuntu, CentOS, RedHat) and/or Microsoft Windows Server and associated technologies (Active Directory). Experience with Networking and troubleshooting (TCP/IP, DNS, OSI model, routing, switching, firewalls, LAN/WAN, traceroute, iperf, dig, cURL or related)PREFERRED QUALIFICATIONS Experience in a customer support environment Experience analyzing, troubleshooting, and providing solutions to technical issues Familiar with data warehousing and ETL process Understanding of Cloud Computing concepts Experience scripting or developing in at least one of the following languages :Python, R, Ruby, GO, Java, .NET (C#), JavaScript Expertise in Data warehouse (example Redshift, Teradata, Exadata or Snowflake) OR expertise in search services products like Elasticsearch / Solr OR expertise in streaming services like Kafka / Kinesis. Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer, and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status"
65,Senior Analyst-Program and Project Management,Accenture,5-8 years,Not Specified,job description is not available for this job
66,Senior Analyst-Data Management,Accenture,5-8 years,Not Specified,job description is not available for this job
67,SAS Base & Macros Digital Data Engineering Practitioner,Accenture,4-6 years,Not Specified,job description is not available for this job
68,Team Lead/Consultant-HR Analytics,Accenture,7-11 years,Not Specified,job description is not available for this job
69,Manager-Insights & Intelligence,Accenture,13-18 years,Not Specified,job description is not available for this job
70,Team Lead/Consultant-Marketing & Customer Analytics,Accenture,7-11 years,Not Specified,job description is not available for this job
71,Team Lead/Consultant-Data Management,Accenture,7-11 years,Not Specified,job description is not available for this job
72,Analyst-Data Management,Accenture,3-5 years,Not Specified,job description is not available for this job
73,Analyst-Data Management,Accenture,3-5 years,Not Specified,job description is not available for this job
74,Associate Manager-Financial Services,Accenture,10-14 years,Not Specified,job description is not available for this job
75,Team Lead/Consultant-Data Science,Accenture,7-11 years,Not Specified,job description is not available for this job
76,Senior Analyst-Marketing & Customer Analytics,Accenture,5-8 years,Not Specified,job description is not available for this job
77,Team Lead/Consultant-Supply Chain Analytics,Accenture,7-11 years,Not Specified,job description is not available for this job
78,Senior Analyst-Supply Chain Analytics,Accenture,5-8 years,Not Specified,job description is not available for this job
79,Team Lead/Consultant-Data Management,Accenture,7-11 years,Not Specified,job description is not available for this job
80,Associate Manager-Insights & Intelligence,Accenture,10-14 years,Not Specified,job description is not available for this job
81,Senior Analyst-Human Resources Shared Services (HRSS),Accenture,5-8 years,Not Specified,job description is not available for this job
82,Senior Analyst-Human Resources Shared Services (HRSS),Accenture,5-8 years,Not Specified,job description is not available for this job
83,Senior Analyst-Data Visualization,Accenture,5-8 years,Not Specified,job description is not available for this job
84,Senior Analyst-Catastrophe Underwriting,Accenture,5-8 years,Not Specified,job description is not available for this job
85,Associate Manager-Technology for Operations,Accenture,10-14 years,Not Specified,job description is not available for this job
86,Senior Analyst-Supply Chain Analytics,Accenture,5-8 years,Not Specified,job description is not available for this job
87,Manager-Business Operations,Accenture,13-18 years,Not Specified,job description is not available for this job
88,India Market Unit - Data Science Senior Manager - 06,Accenture,15-18 years,Not Specified,job description is not available for this job
89,Senior Analyst-Data Science,Accenture,5-8 years,Not Specified,job description is not available for this job
90,India Market Unit - Business Steward Manager Applied Intelligence - 07,Accenture,15-18 years,Not Specified,job description is not available for this job
91,Associate Manager-Insights & Intelligence,Accenture,10-14 years,Not Specified,job description is not available for this job
92,Team Lead/Consultant-Sales and Solution Enablement,Accenture,7-11 years,Not Specified,job description is not available for this job
93,ACN - Applied Intelligence - CS&S - Marketing Analytics - 07,Accenture,8-11 years,Not Specified,job description is not available for this job
94,ACN - Applied Intelligence - Finance - Data Engineering - 09,Accenture,Not Specified,Not Specified,job description is not available for this job
95,ACN - Applied Intelligence - Finance - Data Engineering - 09,Accenture,Not Specified,Not Specified,job description is not available for this job
96,Team Lead/Consultant-Functional / Industry Domain,Accenture,7-11 years,Not Specified,job description is not available for this job
97,Machine Learning Data Science Practitioner,Accenture,8-10 years,Not Specified,job description is not available for this job
98,Team Lead/Consultant-Artificial Intelligence Innovation,Accenture,7-11 years,Not Specified,job description is not available for this job
99,Team Lead/Consultant-HR Analytics,Accenture,7-11 years,Not Specified,job description is not available for this job
100,Associate Manager-Insights and Intelligence,Accenture,10-14 years,Not Specified,job description is not available for this job
101,Team Lead/Consultant-Data Visualization,Accenture,7-11 years,Not Specified,job description is not available for this job
102,Analyst-Artificial Intelligence Innovation,Accenture,3-5 years,Not Specified,job description is not available for this job
103,ACN - Applied Intelligence - C4DI - Data Modelling - 09,Accenture,4-7 years,Not Specified,job description is not available for this job
104,Data Modeling Techniques and Methodologies Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
105,GCP - Cloud SQL Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
106,Kubernetes Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
107,Snowflake Data Warehouse Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
108,MongoDB Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
109,Big Data Analysis Tool and Techniques Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
110,India Market Unit - Business Steward Manager - 07,Accenture,15-18 years,Not Specified,job description is not available for this job
111,GCP - Cloud SQL Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
112,Microsoft Power BI Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
113,AWS Glue Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
114,AWS BigData Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
115,Google Dataproc Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
116,Microsoft Power BI Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
117,Python Programming Language Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
118,Senior Analyst-Solution Architecture,Accenture,5-8 years,Not Specified,job description is not available for this job
119,Google BigQuery Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
120,AWS Administration Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
121,DevOps Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
122,India Market Unit - Business Steward Manager Applied Intelligence - 07,Accenture,15-18 years,Not Specified,job description is not available for this job
123,Google BigQuery Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
124,AWS Administration Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
125,Talend ETL Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
126,Google BigQuery Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
127,Data Architecture Principles Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
128,Big Data Analysis Tool and Techniques Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
129,Python Programming Language Data Platform Engineer,Accenture,12-15 years,Not Specified,job description is not available for this job
130,AWS BigData Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
131,Apache Spark Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
132,Google BigQuery Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
133,Apache Spark Data Platform Engineer,Accenture,12-15 years,Not Specified,job description is not available for this job
134,Google Dataproc Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
135,AWS BigData Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
136,Google BigQuery Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
137,Big Data Analysis Tool and Techniques Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
138,MySQL Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
139,Talend ETL Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
140,Python Programming Language Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
141,Apache Spark Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
142,Microsoft Modern Data Platform Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
143,Snowflake Data Warehouse Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
144,Teradata BI Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
145,Microsoft Modern Data Platform Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
146,Apache Spark Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
147,Python Programming Language Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
148,AWS Athena Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
149,GCP - Cloud SQL Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
150,Apache Spark Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
151,Microsoft Modern Data Platform Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
152,Apache Spark Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
153,Apache Spark Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
154,Hadoop Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
155,Big Data Analysis Tool and Techniques Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
156,Hadoop Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
157,Business Requirement Analysis Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
158,Apache Spark Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
159,Google Dataproc Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
160,Google Dataproc Data Platform Engineer,Accenture,12-15 years,Not Specified,job description is not available for this job
161,AWS Glue Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
162,AWS BigData Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
163,AWS BigData Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
164,Python Programming Language Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
165,Microsoft Modern Data Platform Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
166,Google Dataproc Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
167,MySQL Data Platform Engineer,Accenture,12-15 years,Not Specified,job description is not available for this job
168,Google Kubernetes Engine Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
169,AWS BigData Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
170,SAS Base & Macros Data Platform Engineer,Accenture,12-15 years,Not Specified,job description is not available for this job
171,Hadoop Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
172,Python Programming Language Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
173,Microsoft Modern Data Platform Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
174,India Market Unit - Data Engineering - 08,Accenture,Not Specified,Not Specified,job description is not available for this job
175,PySpark Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
176,Hadoop Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
177,Google BigQuery Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
178,Teradata BI Data Platform Engineer,Accenture,12-15 years,Not Specified,job description is not available for this job
179,Apache Spark Data Platform Engineer,Accenture,12-15 years,Not Specified,job description is not available for this job
180,DevOps Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
181,Talend ETL Data Platform Engineer,Accenture,8-10 years,Not Specified,job description is not available for this job
182,Kubernetes Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
183,Python Programming Language Data Platform Engineer,Accenture,4-6 years,Not Specified,job description is not available for this job
184,Data Governance Data Platform Engineer,Accenture,Not Specified,Not Specified,job description is not available for this job
185,AWS Athena Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
186,Microsoft Modern Data Platform Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
187,Node.js Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
188,GCP - Cloud SQL Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
189,GCP - Cloud SQL Data Platform Engineer,Accenture,3-4 years,Not Specified,job description is not available for this job
190,GCP - Cloud SQL Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
191,Microsoft Power BI Data Platform Engineer,Accenture,6-8 years,Not Specified,job description is not available for this job
192,Big Data Analysis Tool and Techniques Data Platform Engineer,Accenture,12-15 years,Not Specified,job description is not available for this job
