SN,Title,Company,Experience,Salary,Description
175,UX/UI Design,Idisha Info Labs Private Limited,2-3 years,Not Specified,"Key Responsibilities:Proficiency in mainstream like Sketch, Adobe Photoshop, Adobe Flash, Adobe Illustrator, Corel Draw, Dream Weaver, HTML & CSS and also have the expertise in web tools like Proto.io, Invision, Marvel etc.,Extensive experience in Web Design, Graphic Design & 2D AnimationUX/UI Design Skills:Excellent in User Research, Creating Flow Chart, Mind Mapping, Wireframes and Creative UI Expert in Create Web Templates, Converting to table less HTML, XHTML using CSS, Banner Design, Flash Templates, Flash Banners, Logo Animation, Flash Presentation, 2D Character Animation, Promotion banners, Power Point Presentation etc.,Graphic Design Skills:Excellent in creating Brochures, Logo Design, Abstract Graphics, Illustration, Image Creation, Image Recreation, Clip Art, Branding etc.Other Skills: Water Color Painting, Oil Painting, Pencil Sketch etc."
176,"Software Dev Engineer - Test, Taskless Tax",Amazon,2-5 years,Not Specified,"DESCRIPTIONJob summaryAre you ready to contribute to best in class taxation systems to expand one of the world's largest e-commerce enginesIf so, come be a member of Amazon's Taskless Tax Technology Testing team. Taskless Tax SDE-Ts test software systems that ensure compliance for Amazon's global businesses and its subsidiaries and makes it easy for millions of Amazon vendors including publishers, app developers, game developers, marketplace sellers, associates and others to comply for hundreds of billions of dollars in transactions. The software platform is among the largest in the world by volume and complexity. Much of our work enables Amazon's new market or business model launches and happens as part of these enterprise programs. We partner integrally with the CFO organization worldwide, including the central finance functions and line of business leadership. We're constantly looking for opportunities to expand capabilities in new geographies and new lines of business.Key job responsibilitiesWe are seeking a Software Development Engineer - Test to join the Taskless Tax team. The Taskless Tax team is comprised of tax professionals, product managers, software engineers, and UX designers. The Software Development Engineer - Test is a key role within the Taskless Tax team and has the primary focus area to build automated frameworks, tools, tests and infrastructure to help drive software quality and ensure software products are delivered error-free.The Taskless Tax SDE-T team supports solving test problems of optimization, performance, and scalability. Technologies we're testing range from platform configurations, data ware houses, API and front-end UI solutions. Do you want to write code, as well as test it You'll immediately be given a chance to flex those muscles. Our automation needs are abundant and varied: dive into scenario-based tax data generation and API validation, canary and regression tests, and load test solutions. Do you want a chance to Think Big You'll be partnering with our dev and business teams teams to quantify and assure continuous infusion of quality, from requirements through user acceptance. Come be a key part of delivering a great user experience to payees and vendors all over the globe in Amazon.A day in the lifeThe ideal candidate will be an enthusiastic and tech driven tester who is adept at driving change within a very dynamic business environment. The candidate will learn quickly and build a solid understanding of Taskless core offerings, associated business clients, systems, and processes. Leveraging their understanding of the end-to-end withholding tax process, they will identify and implement automation testing process. About the teamThe Taskless Tax team has been continuously growing in the past few years! We are seeking experienced SDETs, who demonstrate strength in Ownership and a desire for an active career growth. Got questions Feel free to reach out to sharmank@ for additional information.BASIC QUALIFICATIONS. Bachelor's Degree in Computer Science or related field. 2+ years professional experience as a Software Development Engineer in Test (SDET). Experience developing automation in at least one of OO languages - Java, C#/C++, Python. Demonstrated experience in test framework design and development. Experience building quality tools and servicesPREFERRED QUALIFICATIONS. Strong knowledge of QA methodology and tools, with demonstrated experience in an SDET role. Coding experience with automated testing frameworks, tools, and services. Ability to effectively articulate technical challenges and solutions. Deal well with ambiguous/undefined problems ability to think abstractly. Strong customer focus, ownership, urgency and drive. Experienced in Agile or Scrum software development methodologies. Excellent communication, collaboration, reporting, analytical and problem-solving skills"
177,Principal Member Technical Staff (PMTS),Salesforce,14-17 years,Not Specified,"Job CategoryProducts and TechnologyJob DetailsAbout Sales EnablementCompanies want to return to growth and Enablement is the key. Enablement helps up-levels teams, improves middle performers, helps companies expand their footprint in existing and new customers. Enablement has historically been dominated by classroom-style training which aren't the most effective and don't work in a remote/virtual world, and companies use a variety of disparate tools across training, coaching, skill assessment, learning, and content management. In addition, the solutions today aren't tied to measurable outcomes so it's difficult for a business to prove value. Salesforce has the combination of platform, data, and tools to be uniquely positioned to provide the most unified enablement experience for the rep, and to drive clarity and accountability around the impact of enablement on the business.Key ResponsibilitiesWe are seeking software engineers to join an extraordinary team of highly motivated software engineers. As an engineer you have deep technical knowledge in building large scale applications . The ideal candidate learns quickly, works efficiently in ambiguous environments, is driven by customer value, business impact and demonstrates a growth mindset.If you take pride in building large-scale cloud services, reaching billions of consumers around the globe and delivering high quality, highly-available mission-critical enterprise services, come and join us!Job ResponsibilitiesDesign and develop high-quality code to improve platform reliability, availability, and scalabilityBuild efficient components/algorithms to serve high volume of requests with low latenciesWork closely with Product Management, Performance engineers, UX designers etc through the SDLC to understand and influence feature outcomes.Work in a Hybrid Engineering model and eagerness to contribute in all phases of SDLC including design, implementation, code reviews, automation and testing of the stories.Eagerness and ability to chip in any of the architectural layers such as UI or Api or DB layer.Ability to propose simple and sophisticated solutions to complex business and technical problemsResolve complex technical issues and drive innovations that improve system availability, resilience, and performanceCapable of driving and delivering thin slices of functionality on a regular cadence with data-driven feedback loops in an agile environmentBe passionate about automationBuild, maintain and share technical documentation used by engineers and other team membersShare your knowledge and to help transform an organisation from within by working with and coaching your team membersMust HavesBachelor's Degree (or higher, e.g., MS, or PhD) in CS or equivalent field, or sufficient proven experience in CS topicsAt least 14+ years of industry experience in software design and development building services in a distributed systems environmentExperience in building large scale distributed systemsExperience with modern Javascript frameworks like ReactJS/AngularJSDeep understanding of object oriented programmingStrong experience in any relational (MySQL/PostgreSQL/MS SQL/etc.) databasesExperience using telemetry and metrics to drive operational excellenceExperience with Agile development methodology and Test-Driven DevelopmentExperience in CI/CD pipelinesExcellent communication skills in working with both business and engineering stakeholdersNot afraid to learn new technologies and new concepts, be curious and display an innovative mindsetAccommodationsIf you require assistance due to a disability applying for open positions please submit a request via this .Posting StatementAt Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits. and are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. and do not accept unsolicited headhunter and agency resumes. and will not pay any third-party agency or company that does not have a signed agreement with or .Salesforce welcomes all."
178,Software Engineer Associate (UI ReactJS Frontend),JP Morgan Chase & Co.,4-7 years,Not Specified,"55ip, a fully owned subsidiary of J.P Morgan Chase,is looking for an experienced software frontend (UI) developer to implement and maintain the user interface of its technology-enabled investment platform for large investment advisory (RIA) & wealth management firms. The ideal candidate for this role has successfully implemented and maintained web-based user interfaces. The candidate will be motivated, a problem solver, a team player, and a proficient software developer, looking to make a significant impact on a fast-growing business. Responsibilities: End-to-end development, testing and maintenance of frontend (UI) software componentsLiaise with stakeholders to gather & understand the functional requirementsQualifications / Skillsets: 4 - 7years of experience in software developmentProficient inReactJS, Redux, HTML, CSS, and other UI related technologiesKnowledge of AngularJS is nice to haveClear understanding of UI and UX design constructs and their implementation.Working proficiency in developmental toolsets such asPyCharm, Git, Jira, etcUnderstanding of the Agile Scrum software development lifecycle.Strong communication (written and oral) and analytical problem-solving skills.Strong sense of attention to detail, accountability, pride in delivering high quality work and willingness to learnAbility to work in large, collaborative teams to achieve organizational goalsB.E / BSc degree or equivalent experienceAn understanding of financial markets is nice to have.About 55ip: 55ip, a fully owned subsidiary of J.P Morgan Chase & Co., is an investment strategy engine that provides partner firms (financial advisors and wealth managers) the capabilities to build intelligent, custom models for their clients on white labeled software. 55ip's proprietary investment science addresses the three most common frictions that get in the way of client outcomes - taxes, high fees, extreme losses, while automating the entire investment management process so advisors save time to focus on growing and scaling their practices. 55ip's offices are in Boston, and Mumbai.More information is available at"
179,"Design Manager, CS L&TD Creative Services",Amazon,Fresher,Not Specified,"DESCRIPTIONJob summaryThe CS L&TD Creative Services team is seeking a highly talented Design Manager to lead the Creative Services IN Design Team. You are the right candidate for this job if:You have experience in UX/UI and visual design.You enjoying coaching and developing your team members.You have endless creativity and enjoy designing assets to meet stakeholder needs.This position is located in India. The candidate will have the option to work in a virtual, hybrid, or on-site model.Key job responsibilitiesCoach and develop team members.Deliver high quality creative products by insisting on high standards and attention to detail.Conduct design/UX workshops and daily team stand-ups.Track project progress to ensure commitments are met.Create comprehensive design packages for large global audiences.Collaborate with internal stakeholders (Product Managers, Learning Experience Designers, Program Managers) to develop graphic solutions that simplify complex ideas for diverse audiences.Work with management and stakeholders to drive design schedule.Own intake process to organize cross-team workflow.Present design solutions to business, design, and executive-level leadership.Support your design rationale using quantitative data, customer feedback, and usability findings and coach your team members to develop these skills.Be a vocal contributor to design practices in the org by helping build a community of practice and nurturing a thriving design culture.Deliver a positive stakeholder experience for all projects.Comply with all corporate and organizational brand and design standards.Create customer-centric designs that can be used across multiple content channels.Build digital assets for a library of graphics, icons and illustrations.Drive design process improvements to improve efficiency.A day in the lifeOn a typical day, the Design Manager will start the day by conducting a daily stand-up with their team. They will review team projects to ensure that they are on track and remove any barriers that are blocking progress. The Design Manager reviews design projects to ensure our high standards are being met. They will meet with stakeholders todetermine if their needs are being met. They collaborate with senior leadership to ensure the team's goals align with organizational goals. They coach and develop their team members in regular 1:1 meetings. They research design advancements and develop team mechanisms.About the teamThe L&TD Creative Services team is a group of 18 highly talented, multi-discipline design individuals located in the US, Scotland, Ireland, and India. Creative Services design pillars include: Instructional Design, Learning Experience Design, UX/UI Design, Visual Design, Video Design and Production, Learning Technology, and Marketing. Our stakeholders include CS Learning and Talent Development, WWCS Global Communications, ACES, and C2CS.Our team prioritizes diversity, equity, & inclusion so we design for all abilities. As Amazonians, we appreciate and adhere to our brand standards. We value empathy so we design backwards from the customer to deliver on their needs.BASIC QUALIFICATIONSBachelors degree in UX/UI or graphical design.A minimum of five years experience in a design role.Previous experience in leading a team of five or more design individuals.Excellent communication, presentation, interpersonal and analytical skills.The ability to communicate complex concepts clearly and persuasively across different audiences and varying levels of the organizationProficiency in UX/UI, graphic design, and motion design.PREFERRED QUALIFICATIONSThe ability to make high-velocity decisions that are strategic in nature and critical for the business.Experience in gathering success metrics for a design team.Experience in building a standard work model for a design team.An available online design portfolio.Proficiency in Adobe Creative Cloud SuiteMastery of color, layout, aesthetics, and balance in print, web, and interactive designExperience in both print and digital media."
180,UI/UX Designer,Aspire Systems India Private Limited,5-9 years,Not Specified,"Designation: UI/UX DesignerExperience: 5 to 9 yearsLocation: Cochin, Chennai  Job description :5 to 9 years of hands-on experience in human-centered design.  Good team player who can cherish collaborative exercises.Excellent verbal and writing skills for creating convincing storiesStrong foundation in UX Research and in facilitation techniques.Collaborate with cross-cultural teams in tackling business-user problems.Deliver user-centered design solutions with the power of a convincing story.Derive meaningful insights from the research data and translate to design concepts.Assist in facilitating stakeholder workshops and collaborative exercises."
181,Technical Consultant,Adobe,Not Specified,Not Specified,"Our CompanyChanging the world through digital experiences is what Adobe's all about. We give everyone-from emerging artists to global brands-everything they need to design and deliver exceptional digital experiences! We're passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.We're on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!Position Summary Technical Consultant - Test & Target is a technical role supporting front-line consultants implementing the Digital Marketing Suite. The Senior Consultant will enable client success by providing innovative solutions by leveraging Adobe's Digital Marketing Suite of products. The senior consultant will develop coding best practices and solutions that integrate with the client's current online infrastructure including mobile and any third party advertising efforts. The role includes utilizing and developing best practices for integrating Digital Marketing Products with existing websites, providing support and training to other marketing specialists as needed, mentoring new Development Consultants, maintaining documentation of solutions and integrations, continuing education on new technologies and platforms that provide benefit to the Digital Marketing Suite and the implementations and delivering top notch solutions to clients. View the demo of the product at this link: http://adobe-target.com/ Responsibilities o Act as a Development lead point of contact for Digital Marketing Business Consultants and manage technical delivery for Adobe's clients across businesses and domains o Primary responsibility is to develop Adobe Test & Target Campaigns for Site Optimization. This involves understanding business requirement, evaluating technical feasibility, offer coding, campaign creation, metrics and segments set-up and quality check & approvals. Responsibility also includes UI development for client websites. o Work with Digital Marketing Business Consultants and recommend Technical best practices for optimizing client's digital assets across devices (Laptop, Tablets, Mobile, RWD, etc.) o Drive standardization of coding methodology used by entire team, Create and/or Leverage strong processes and templates to deliver better quality and timely delivery o Work with multiple Business consultants to prioritize work based on business emergency and communicate appropriate feasible timelines of delivery o Build technical/business relationships with Adobe Consultants maintaining the highest level of professionalism o Work and collaborate with Adobe internal teams and client partner relationships o Mentor and Coach other existing team members and new people who join the team o Work closely with the Quality Assurance team to ensure professional delivery of technical implementations o Experience presenting in front of groups o Extensive knowledge of Microsoft Office o Bachelor's/Master's degree with equivalent work experience Requirements: o Self-starter - Organized and highly motivated o Fast learner, ability to learn new technologies/languages o JavaScript, jQuery, Ajax, CSS/HTML, Web services/APIs, browser compatibility issues and solutions o Familiar with UI/UX and Mobile o Familiar with current W3C recommendations and their availability in common browsers o Familiar with dynamic web development, personalization, web analytics, website optimization is a plus o Experience with XML and DOM related technologies is a plus o Experience leading small team-members in formal or informal capacity o Experience in creating and/or implementing new processes, process improvement initiatives, standardization initiatives would be a plus o Knowledge of DOM manipulation and page load events a plus o Project Management skills a plus o Ability to develop creative solutions to problems"
182,System Analyst,Bajaj Finance Limited,4-7 years,Not Specified,"Job Summary  . System Analyst  Job Purpose  This position is open with Bajaj finance limited BFL is building a Payment Gateway for Merchants. The Objective of the individual is to deliver a payment gateway which should be at par with the industry. The Objective of the team/individual is to deliver the seamless Payment Gateway and its integration. The individual/team is responsible for delivering high volume & scalable architecture with up rate to 100%.  Job Duties & Key Responsibilities  . Duties and Responsibilities - . Actively contribute to project development. . Write optimized and bug free & scalable code . Add unit test cases and maintain existing ones. . Good understanding of REST APIs . . Strong knowledge of data structures algorithms enterprise systems asynchronous architectures and object-oriented programming . Participate in team activities like brainstorming new ideas code reviews etc. . Help team members in resolving issues and empowering them to work independently. . Take part in development opportunities in terms of trainings assignments to the team members to enhance functional and technical knowledge . Proficient with Swift and Objective C and Cocoa Touch . Experience with iOS frameworks such as Core Data Core Animation etc. . Experience with offline storage threading and performance tuning . Understanding of Apple's design principles and interface guidelines . Experience with performance and memory tuning with tools . Familiarity with cloud message APIs and push notifications . Proficient understanding of code versioning tools 4. MAJOR CHALLENGES (Challenges faced on an on-going basis in carrying out the job) . Owing to the nature of business getting professionally trained/ experienced talent with IT skills is critical to drive success of projects driven 5. DECISIONS (Key decisions taken by job holder at his/her end) Following decisions are taken by the role: . Decisions regarding project development . Decision of new technologies/ platforms Project Architecture . Taking code ownership within the team 6. DIMENSIONS (Key numerical data which will reflect the scope and scale of activities concerning this job) Financial Dimensions (FY 20) (These should be quantifiable numerical amounts) . NA Other Dimensions (FY 20) (Significant volume dimensions associated with the job) . Total Team Size: TBA . Number of Direct Reports: TBA . Number of Outsourced employees: TBARequired Qualifications and Experience  . 7. SKILLS AND KNOWLEDGE (Minimum acceptable proficiency for this job which best indicates the education and/or experience requirements of this job and not the incumbent) Educational Qualifications a) Educational Qualifications . Graduation . Work Experience . Minimum 4 years of experience in active project development life cycle . Proficient with Swift and Cocoa Touch . Experience with iOS frameworks such as Core Data, Core Animation, etc. . Experience with offline storage, threading, and performance tuning . Familiarity with RESTful APIs to connect iOS applications to back-end services . Knowledge of other web technologies and UI/UX standards . Understanding of Apple's design principles and interface guidelines . Experience with performance and memory tuning with tools . Familiarity with cloud message APIs and push notifications . Knack for benchmarking and optimization . Proficient understanding of code versioning tools - such as Git, Mercurial or SVN"
183,"Manager, Software Development, Alexa Automotive",Amazon,8-11 years,Not Specified,"Job Description :Job summaryFascinated about Alexa Have a passion for cars Want to help deliver state-of-the-art Alexa experiences in vehicles Alexa Automotive is looking for a Software Development Manager to join the team to help deliver core components of our Automotive solution. Come join us!Key job responsibilitiesAs a leader and manager of the team, you will be working with business partners, software development engineers, testers, and UI/UX designers to design, implement, test, launch, and maintain new automotive experiences with Alexa. You will have significant influence on our overall strategy by helping define product features, drive system architecture, and spearhead the best-practices that enable a quality product. You will learn a variety of cutting-edge technologies, development processes, and develop well-rounded skills such as leadership, and effective project management. You will also be responsible for building a strong development team and developing career plans for the engineers reporting to you.About the teamAlexa Automotive's vision is to create safe, voice-first and multi-modal experiences to drivers and passengers in vehicles. With Alexa in the vehicle, customers can use their voice to play music, control in-cabin comfort features like AC/heater, control smart home devices, and access tens of thousands of skills built by third-party developers  all while keeping their hands on the wheel and eyes on the road.Basic Qualifications :Bachelor's degree in Computer Science or related field8+ years of industry experience as a software development engineer using languages: C++, Java, or other object oriented languages5+ years of experience managing people and working with engineers (mentoring, coaching, career planning and delivering)Preferred Qualifications :Software Development Managers who have any of the following qualifications are particularly valuable to our team:8+ years of experience managing people.3+ years of experience developing distributed scalable Cloud services and large datasets.Passionate about learning new technologies.Self-directed, demonstrate leadership potential and a team player.Driven to provide the best customer experience via technology.Proven ability to work effectively in a cross-functional team.Excellent written and oral communication skills.Excellent problem solving skills.Ability to drive innovation."
184,Web Hive Lead,Standard Chartered,10-13 years,Not Specified,"The Role ResponsibilitiesReporting to the Head of Web Management, The Web tribe lead (&quotTL') is responsible for the delivery of our web digital journeys in a timely manner to the right clients at the right time as well as the development digital capabilities with best-in-class digital experience. The key responsibilities will include:Deliver best in class web and digital journeys with customer experience/journey at the core of the design and priorities. The TL is responsible for maximizing the value of the product resulting from the work of the squads while maintaining the conceptual integrity of the underlaying platforms.Be the leader engaging with management and key stakeholdersPro-actively seek feedback from internal and external customers to anticipate and understand needs and trends. Look to optimise the experience of our clients our client journeys.Own the product roadmap & paper to ensure availability of product features (via the product backlog) that addresses customers needs and continuous product improvements. Manage product backlog, backlog prioritisation meetings and business reviews.Track product adoption & engagement, responsible of ROI and delivery of Objectives Key ResultsWeb hive lead answers vital questions, such as how web and mobile interactions fit into broader customer experiences such as onboarding, cross-selling, servicing, benefit research and engagement, etc. This individual combines an in-depth knowledge of business objectives, digital strategies, and the competitive landscape with a rich background in the digital banking industry to deliver a compelling digital banking roadmap. This person also handles the day-to-day KPI tracking/reporting, creative briefing, project, and program management. He or she is responsible for ensuring that department and division processes and procedures are followed. Web hive lead is also responsible for developing effective partnerships with key stakeholders and executive sponsors across the organization to create the most effective web strategy, coordinating tactics and execution across numerous teams, driving continuous improvement to our digital properties.Risk ManagementResponsible for identifying, assessing, monitoring, controlling and mitigating risks to the Group as well as managing them.Responsible to interpret the Group&rsquos financial information, identify key issues based on this information and put in place appropriate controls and measures.Governance: Awareness and Understanding of the regulatory framework in which the Group operates, and the regulatory requirements and expectations relevant to the role.Collaboratively work with internal stakeholders and local regulators to address governance issues.Regulatory & Business Conduct:Display exemplary conduct and live by the Group&rsquos Values and Code of ConductTakes personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and Group Code of Conduct.Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.Our Ideal CandidateA Bachelor&rsquos degree in IT, Marketing, or a related field Master&rsquos degree is preferredProven Product/Program Management experience with focus on digital experience, strategic and operational planning, project implementation, performance monitoring, and budgeting guidelinesIn-Depth knowledge of Agile principles/methodologies and thorough experience in Scrum framework. Scaled Agile or similar certification is a plus Experience in using User Experience (UX)/User Interface (UI) design best practices to design solutions and a deep understanding of mobile-first and responsive design preferredExperience working in a Content Management System (CMS)Digital technology experience with Google/Adobe Analytics, GTM, DTM, Adobe Launch, Google OptimiseAbility to acquire quantitative and qualitative data to develop a deep understanding of the customer behaviour on the digital channels and propose actionable insights to promote business growth and efficiencyExcellent communication and presentation skills, including the ability to comprehend and simplify complex ideas both in oral and written formProject management experience preferredExperience working effectively in leading cross-functional teams to achieve results and meet goalsExperience in a position demonstrating the ability to negotiateAbility to build productive team relationshipsKnowledge of financial products and services10+ years of relevant experienceAbout Standard CharteredWe're an international bank, nimble enough to act, big enough for impact. For more than 160 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we:Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we doNever settle, continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so wellBe better together, we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long termIn line with our Fair Pay Charter, we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing.Core bank funding for retirement savings, medical and life insurance, with flexible and voluntary benefits available in some locationsTime-off including annual, parental/maternity (20 weeks), sabbatical (12 weeks maximum) and volunteering leave (3 days), along with with minimum global standards for annual and public holiday, which is combined to 30 days minimumFlexible working options based around home and office locations, with flexible working patternsProactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills,global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkitsA continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learningBeing part of an inclusive and values driven organisation, one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential.Recruitment assessments - some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process.Visit our careers website"
185,Front End Developer,Standard Chartered,7-10 years,Not Specified,"Role ResponsibilitiesStandard Chartered Bank is looking for a UI Developer to join a team of engineers focused on the development of world-class digital products. Our team builds unique productivity tools that enhance the employee and customer experience at our Bank. You will be working with an international team of engineers, UX designers and senior business leaders.As a UI developer, you&rsquoll be driving our platform forwards and delivering quality solutions to business-critical customer requirements.The ideal candidate is open-minded, a team player, and excited by fresh challenges in an innovative working environment.Experience working remotely is a plus. You would gain valuable work experience through direct collaboration with senior level engineers and designers who have backgrounds in the top Silicon Valley technology companies.Design, develop, test, deploy, maintain and improve software. Key StakeholdersaXess Team DevOps team, CIO teamsOur Ideal CandidateBachelor&rsquos degree in Computer Science, Computer Engineering or relevant.7+ years of software design and development experience.Hands on experience in recent projects where the candidate has demonstrated end-to-end understanding of how requirements were implemented.Experience in delivering software in a regulated environment, ideally financial services based to high quality.Strong communication and written skills, ability to communicate your ideas with others.Prior experience working in an agile environment, continuous integration and testing.Experience in working with back end / front end technologies and frameworks.Solid experience in web app development in an Agile environment.Excellent problem-solving skills and critical thinking.Be flexible with changing priorities and multi-tasking.Application design and architecture.Solid experience in React.JS.About Standard CharteredWe're an international bank, nimble enough to act, big enough for impact. For more than 160 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we:Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we doNever settle, continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so wellBe better together, we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long termIn line with our Fair Pay Charter, we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing.Core bank funding for retirement savings, medical and life insurance, with flexible and voluntary benefits available in some locationsTime-off including annual, parental/maternity (20 weeks), sabbatical (12 weeks maximum) and volunteering leave (3 days), along with with minimum global standards for annual and public holiday, which is combined to 30 days minimumFlexible working options based around home and office locations, with flexible working patternsProactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills,global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkitsA continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learningBeing part of an inclusive and values driven organisation, one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential.Recruitment assessments - some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process. Visit our careers website"
