SN,Title,Company,Experience,Salary,Description
128,Java Developer,TATA Consultancy Services Ltd.,4-14 years,Not Specified,job description is not available for this job
129,Java Microservices and spring Boot,TATA Consultancy Services Ltd.,4-7 years,Not Specified,job description is not available for this job
130,Walkin for Core Java Developer with Agilysys @Ramanujan IT City on 10th Sep22 (Saturday)-Spot Offer!,Agilysys Technologies India Private Limited,1-5 years,Not Specified,"Walk-in Drive for Core Java Developer (1-5 years) with Agilysys (A US based Product Company) at Ramanujan IT City on 10th Sep 22 (Saturday) - Spot Offer! Note: If you have appeared for the interview process with Agilysys India in the last 6 months, please do not apply/appear for this walk-in. Responsibilities: In a technology start-up environment, execute green field designs and implementations, build systems, engineering processes and delivery systems. Participate in and own delivering high quality software with customer focused features. Own or review component level designs. Collaborate with software architect on system level architecture. Collaborate with program management on product features and requirements. Ensure Agile software engineering best practices are utilized and are continuously enhanced. Design, develop, new or maintain existing integration projects and services using the Java EE, REST, JMS and other technology stacks. Define technical scope and objectives through research and participation in requirements gathering and definition of processes. Follow a test-driven development process. Represent the customer's interests during reviews of functional requirements and code. Work closely with stakeholders to ensure timely product delivery. Requirements: Engineering (or) Master's degree graduates only. 1 to 5 years experience in application software product development. Strong passion for software development and customer delivery. Strong communication skills (written and verbal) and ability to work with corporate stakeholders as well and technical experts. Experience with customer and scenario focused engineering. Experience in building high-performance and cloud based scalable web services. Experience with design and implementation of modern web services architecture and API frameworks (REST/ AJAX/JSON). Experience with Dependency Injection (Spring), ORM (JPA, Hibernate), Java NIO (and Jetty or Tomcat support), multithreading (java.util.concurrent), OSGI, XML/JSON processing and Apache Maven. Strong understanding of engineering best practices  requirement gathering and analysis, designing and developing secure and scalable code with unit tests, partake in code reviews, and documentation. Strong software testing skills, including experience with TestNG or JUnit. Excellent communication, organization, and time management skills. Keen attention to detail and a high level of commitment. Strong understanding of business requirements, analysis, and implementation.Technical Stack in which you will be working in: Java 8 (at least Java 7) Elastic Search Micro services Spring / Spring Boots Rabbit MQ No SQL - MongoDB (Preferred) Kubernetes Docker JavaScript Walk-in Details: Venue : 7th Floor, Cambridge Towers, Ramanujan IT City, Taramani, Chennai  600 113. Date & Time : 10th Sep 2022 (Saturday) & 9:00 AM to 3:00 PMInterview Process: Only In-person 1st Level : Technical Online Test (MCQ) 2nd Level : Technical Interview 1 3rd Level : Technical Interview 2 4th Level : HR InterviewDocuments Required to be carried: Mandatory 1 passport photo. Updated resume. Original government ID proof for entry pass. Last 3 month's pay slips, current company offer letter, last 6 months bank statement (if possible), aadhar card & passport photocopy  All softcopy.Key highlights to be Noted: Qualification : BE/ B.Tech (any stream) / Any Postgraduate  No arrears Experience : In between 1 to 5 years of Java development experience Notice period : Any Work Mode : Work from office (Ramanujan IT City, Taramani) COVID Vaccination Status : Minimum 1 dose with certificate P.S. We would greatly appreciate, if you could introduce your friends/ colleagues who would be interested in this opening as well. Why Agilysys In an era where job hunt can take weeks or even months, it's a radical notion to receive a job offer within a day of arriving at an interview. Yes, you read that right! Agilysys identifies the right talents and provides you with on-the-spot job offer. Career advancement and professional development opportunities. Opportunity to learn new skills and receive guidance from industry experts. Competitive compensation and benefits. At Agilysys, you will be joining a team of enthusiastic counterparts where teamwork is abundant and individual contributions are recognized. We support you in discovering and exploring your passions and flourishing in the exciting software technology industry. The perks of being an Agilysys employee don't just stop at being a part of and collaborating with great people and projects. You give us your best and we are committed to doing the same. We offer a wide range of employee benefit programs to improve your work-life and overall well-being. As a hospitality solutions company, Agilysys empowers you to work for the most interesting businesses in the world: Hotels, Resorts, Casinos, Cruise Lines, Restaurants, Hospitals and Universities!"
131,Java Full Stack Developer (AVP),Citi,8-13 years,Not Specified,"The Applications Development Manager is an intermediate management level position responsible for providing full leadership and direction to a team of employees in an effort to establish and implement new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to lead applications systems analysis and programming activities.Responsibilities:Manage a team of Applications Development professionals to accomplish established goals and conduct personnel duties for team (e.g. performance evaluations, training and development, hiring and disciplinary actions) as well as act as an advisor or coach to mid-level developers and analystsOversee process for technical issue escalation and prioritize technical issue resolutionLeverage skills across Applications Development area to provide technical oversight across systems and applicationsCommunicate internal and external departmental interdependence as well as cross product and cross projectResolve issues using in-depth knowledge of concepts and procedures within applications developmentUtilize in-depth specialty knowledge of applications development to analyze complex problems/issues, provide evaluation of business processes, system processes, and industry standards, and make evaluative judgementContribute to planning, budget management, formulation of procedures, and resource planning negotiating with external parties when necessaryAppropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency, as well as effectively supervise the activity of others and create accountability with those who fail to maintain these standards.Qualifications:08-13 years of relevant experienceExperience in Java Web services + UIExperience in managing and implementing successful projectsAbility to take ownership and make technical decisions on software development projectsExperience with dependency management, change management, continuous integration testing tools, and audit/compliance requirementsExtensive knowledge of software engineering and object-oriented designDemonstrated leadership and management skillsConsistently demonstrates clear and concise written and verbal communicationEducation:Bachelor's degree/University degree or equivalent experienceThis job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.-------------------------------------------------Job Family Group: Technology-------------------------------------------------Job Family:Applications Development------------------------------------------------------Time Type:Full time------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .View the  poster. View the .View the .View the"
132,Java Developer,Prodesign Technologies India Private Limited,4-8 years,Not Specified,"Java Developer is responsible for the design, development, and management of Java-based applications. Because Java is used so widely, particularly by large organizations, the daily roles vary widely, but can include owning a particular application or working on several at one time."
133,Java Developer,Harry International Private Limited,2-5 years,Not Specified,"Position: Sr. Java / J2EE Developer  Location : AhmadabadExperience: 2+ Years  Job Responsibilities and Duties Must have expertise in modeling and designing Java / J2EE based solutions and should have familiarity with different design patterns Should have good communication skills Write well designed, testable, and efficient code Required Experience, Skills and Qualifications Spring, Hibernate is must HTML, CSS, jQuery knowledge is required OOPS Concepts knowledge i"
134,VP – Software Engineering Lead – Java,JP Morgan Chase & Co.,Not Specified,Not Specified,"As an experienced member of our Software Engineering Group, we look first and foremost for people who are passionate around solving business problems through innovation and engineering practices. You'll be required to apply your depth of knowledge and expertise to all aspects of the software development lifecycle, as well as partner continuously with your many stakeholders on a daily basis to stay focused on common goals. We embrace a culture of experimentation and constantly strive for improvement and learning. You'll work in a collaborative, trusting, thought-provoking environment-one that encourages diversity of thought and creative solutions that are in the best interests of our customers globally. This role requires a wide variety of strengths and capabilities, including: BS/BA degree or equivalent experienceExpertise in application, data, and infrastructure architecture disciplinesAdvanced knowledge of architecture and design across all systemsProficiency in multiple modern programming languagesKnowledge of industry-wide technology trends and best practicesKeen understanding of financial control and budget managementAbility to work in large, collaborative teams to achieve organizational goalsPassionate about building an innovative culture#PTTJobs"
135,IET - Java developer - Manager - Bangalore,PwC,10-12 years,Not Specified,"Line of ServiceAdvisoryIndustry/SectorInsuranceSpecialismFunctional & Industry AppsManagement LevelManagerJob Description & SummaryA career in our Advisory Acceleration Centre is the natural extension of PwC's leading class global delivery capabilities. We provide premium, cost effective, high quality services that support process quality and delivery capability in support for client engagements.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Manager, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Develop new skills outside of comfort zone.Act to resolve issues which prevent the team working effectively.Coach others, recognise their strengths, and encourage them to take ownership of their personal development.Analyse complex ideas or proposals and build a range of meaningful recommendations.Use multiple sources of information including broader stakeholder views to develop solutions and recommendations.Address sub-standard work or work that does not meet firm's/client's expectations.Use data and insights to inform conclusions and support decision-making.Develop a point of view on key global trends, and how they impact clients.Manage a variety of viewpoints to build consensus and create positive outcomes for all parties.Simplify complex messages, highlighting and summarising key points.Uphold the firm's code of ethics and business conduct.Additional Job DescriptionRole Description:10- 12 years of total experience in IT with significant experience in delivering for Insurance clientsExperienced as Solution Lead or Architect in large-scale solution architecture, design and guiding implementation joining broad array of technologies & tools over the yearsProficient in compiling solution outline leveraging technology standards, delivering & maintaining the architecture and driving realization of sameKeen to pick up / deepen work on domain (Insurance) specific technology products, applications and leverage cloud platforms, varied frameworks & tools to craft & deliver solutions meeting functional & non-functional requirementsWork in an Agile environment with emergent requirements, balancing needs of architecture and delivery of the solutionIntroduce and ensure leading engineering practices adoption, applying automation and effective patternsDefine & detail out directions for choosing, incorporating new technologies & trade off between approaches especially wrt cross-cutting concerns and/or for cross-functional servicesCoordinate and mentor team members as technical solution lead across full engagement cycle, with high level design & trouble shooting during implementation Identify and mitigate technical and non-functional risksGovern across teams, standards in design & implementation ensure review processes in place to produce quality outputsRepresent team with inputs for planning, risks & estimationTechnology/Stack experience:Java/J2EE, Spring , Spring Boot ServicesMicroservices, Web ServicesAWS Cloud - SNS, EC2, S3, Cloudwatch, SQS, Lambda, RDSKafka, Catapult, RabbitMQ, or similarOpenShift, Docker or similarTomcat / JBoss / WebSphereOracle / MS SQLServer. MongoDB, Cassandra or similarGithub/Mercurial/SVN, Maven/Gradle, Jenkins/XLDKibana, New Relic or similarExposure preferredJavaScript/JSF/Angular/React or similar librariesCucumber / Cypress / Selenium or similar automationTechnical Experience:Implementation experience creating solutions using mix of Event driven, AOP, Microservices, Message oriented components, Distributed designs, Cloud APIs / Services and ContainersProven expertise in exercising application modularization options, patterns, integration approaches and service deploymentsIn-depth experience of troubleshooting complex flows & events in large integrated systems, using profilers and tracing toolsExperience designing, implementing & improving non-functional features for the to-be solution & systemsGood understanding of Deployment architecture, Gateways, Security, DataExposure to SCM tools and designing environment, branching & deployment strategy to support the solution implementationWorking experience around CICD infrastructure and ability to institute & guide on DevOps incorporationExperience creating & deploying automation and accelerators to reduce efforts/errors & benefit cross-projectsEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
136,Lead Consultant - Java Developer,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently and are bold enough to reinvent it. Come, transform with us.Inviting applications for the role of Lead Consultant - Java DeveloperAre you the one we are looking forResponsibilitiesResponsible to collaborate with businesspeople to have a real time understanding of business problems and expected to focus on agile methodology of development. Deliver high quality change within the deadlines.In this role, you will be responsible for coding, testing and delivering high quality deliverables, should be willing to learn new technologies. Qualifications we seek in youMinimum qualificationsBE/B Tech/MCAExcellent written and verbal communication skillsPreferred qualificationsCore Java (Ver 8), spring, Multithreading , Hands-on Java and open source server-side technologies development/enhancement experience.Good RDBMS fundamentalsGood hands on experience on Linux/Quick learner and ability to understand and follow functional processing of the system.Practical experience of agile development. Desire to learn functional domain.Excellent customer facing skills that include conducting compelling technical briefing & demonstrations. The person should have a technical aptitude to implement new technologies and articulate the solutions to the customer.Experience of using Git/Bitbucket & related tools.Strong written and oral communication skills. Should have the ability to express their design ideas and thoughtsGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, client focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
137,Senior Software Engineer - Java Developer,Mastercard,Not Specified,Not Specified,"Our PurposeWe work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion (https://www.mastercard.us/en-us/vision/who-we-are/diversity-inclusion.html) for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team - one that makes better decisions, drives innovation and delivers better business results. Job TitleSenior Software Engineer - Java Developer Issue Loyalty Cardholder Services - Senior Software Engineer Who is Mastercard Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart, and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments, and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all. Overview The Issuer Loyalty Cardholder Services team is looking for a Lead Software Engineer to implement our digital strategy to ensure all cardholders have awareness of their card benefits inclusive of travel and non-travel benefits, as well as insurances. Moreover that these benefits are redeemed and delivered seamlessly across multiple digital and analog channels driving consumer engagement and Mastercard preference. Role In this customer-centric position, you will: . Partner closely with Engineers, Developers and Product Management throughout organization to influence product development assisting or improving products. . Manage multiple and competing priorities, tasks within the team and complete on time providing regular status updates . Assist in problem solving in both development and production environments . Actively seek and participate in activities which stretches ones existing skill set and adds new, and more difficult capabilities for team members. . Encourage and use the strengths of colleagues to effectively deliver and innovate work approaches to constantly exceed expectations. . Serve as a role model for developing software using TDD, clean code principles and design patterns. All About You The ideal candidate for this position should: . Look at everything through the eyes of the customer and see their need for an easy and profitable life . Be skilled at explaining technical problems succinctly and clearly . Always look for potential solutions to solve problems . Show high-energy, be detail-oriented, proactive, and adaptive and work in a dynamic environment. . Have strong decision-making skills, and a bias for action rather than drawn-out analysis. . Be experienced in distributed system design and implementation, and understand how to build high-performance, high-reliability operation of large-scale distributed systems. . Have expert level knowledge of software development processes, and practice Agile at an advanced level. . Have a degree in Computer Science or related field . Have strong foundation in algorithms, data structures and core computer science concepts. . Have worked with object-oriented development and design patterns. . Be proficient in multiple modern programming languages such as Java, Python, Ruby, Angular, Scala, etc. . Be proficient with cloud technologies (IaaS, PaaS, serverless technology, NoSQL databases), micro-service design, CI/CD, DevOps Corporate Security Responsibility Every person working for, or on behalf of, Mastercard is responsible for information security. All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and therefore, it is expected that the successful candidate for this position must: . Abide by Mastercard's security policies and practices . Ensure the confidentiality and integrity of the information being accessed . Report any suspected information security violation or breach, and . Complete all periodic mandatory security trainings in accordance with Mastercard's guidelines. COVID-19 ConsiderationsIn many locations, we've implemented a virtual hiring process and continue to interview candidates by video or phone. In addition, in our NYC offices, as required by law, only individuals who have been fully vaccinated against COVID-19 will be permitted inside Mastercard offices unless a reasonable accommodation has been approved in advance. Corporate Security ResponsibilityAll activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must: Abide by Mastercard's security policies and practicesEnsure the confidentiality and integrity of the information being accessedReport any suspected information security violation or breach, andComplete all periodic mandatory security trainings in accordance with Mastercard's guidelines."
138,Java Developer,Standard Chartered,Not Specified,Not Specified,"Role ResponsibilitiesJob ScopeMarket Risk Platform (MRP) is Standard Chartered&rsquos financial risk consolidation, aggregation and reporting platform for Market Risk.The development team is a world class technology group in Standard Chartered bank to provide technical solutions to support the bank&rsquos Financial Markets business as well as support requirements from other projects with a wider scope such as regulatory books of work.We bring a deep understanding of the market, a scientific approach, and innovative technologies to bear on the challenges of profitable trading in the world's highly competitive environment. This is a rare opportunity to get into an organization working with smart, great technologists globally in financial markets domain. The culture in MRP is open, intellectual, and fun. Learning opportunities are plentiful: organized classes and seminars freewheeling discussions intensive one-on-one mentorships. Career advancement is always waiting for those high-energized talents to pursue.The successful candidate will play a key role in the implementation of highly visible strategic programmes with the primary responsibilities around building components within the MRP platform. Any developed solution must be scalable, robust and fault tolerant catering to the existing and future business needs in a timely manner. In addition, the successful candidate will be expected to develop innovative solutions with a view to these being released quickly to gain feedback before advising on the full scale roll out.The candidate will be a natural technology enthusiast with a driven yet pragmatic, delivery focused mindset and a desire to deliver constant business value through the effective and innovative use of technology. The candidate will be expected to take ownership, responsibility and accountability for critical components, and will have come from a mature and demonstrable agile background and be comfortable dealing with the resistance that comes with change. The candidate is expected to work in a dynamic global team with business analysts, project managers, business stakeholders and other technical experts across multiple locations.Key ResponsibilitiesDesign and develop Microservices and REST APIs.Deliver on budget, on time and on quality.Take ownership and responsibilities of some core Java components.Propose proper design to improve the application performance as per SLA / OLA defined by business.Ensure good unit test code coverage and code quality as per the quality gate setup in SonarQube.Monitor and fix the issues found in security scans and ensure applications are compliant.Support all testing activities including SIT / UAT / PT / Regression / PenTest, etc.Prepare for releases and standby to support the releases.Perform L3 support on rota and work with PSS to resolve PROD issues on time.Create and maintain good documentation for Dev Guide and User Guide.Conduct KT sessions within the team and help other team members whenever needed.Conduct online test, coding test and interviews for Java candidates.Mentor new Java developers and ensure they are up to speed.Support annual audit activities.Work with MR architect to discuss high-level and low-level designs.Explore other and new backend technologies and adopt in the team and the bank, create POCs and discuss in MR Architecture forum.Our Ideal CandidateA Bachelor&rsquos degree in Computer Science (or equivalent experience)10years of software development experience.Strong experience in modern Java and Spring technology stack is a must.Strong experience in REST API and Microservice is a must.Strong experience in agile methodologies and working in agile teams is a must.Experience of working in multi-tier and hybrid architecture is a must.Experience in software development using open source technologies is a plus.Experience in working with distributed systems is a plus.Essential Technical Knowledge (Must Have)Solid knowledge and hands-on skills in Core Java, JDK 8 / 11 / 17, Collections, Threading, JDBC.Solid knowledge and hands-on skills in OO Programming, Design Principles, Design Patterns.Solid knowledge and hands-on skills in Spring Framework, Spring Boot, Spring Data, Hibernate, Web Service, REST API, Microservice.Solid skills in unit testing, integration testing, behaviour testing, end to end testing with JUnit, Mockito, Cucumber, etc.Solid skills in Java IDEs such as IntelliJ IDEA, Eclipse, VS Code.Solid skills in Java debugging, profiling, and performance tuning.Good exposure to Java coding standard, clean code, code review.Knowledge of Domain-Driven Design and Microservice Architecture.Knowledge of PL / SQL and RDBMS, preferably PostgreSQL database.Knowledge of Shell scripting, and working in a UNIX / LINUX environment.Knowledge in Authentication and Authorisation frameworks and tools, e.g. AD / LDAP, OAuth2, SSO, Kerberos, JWT, Spring Security.Exposure to JIRA, Git / Bitbucket with a sound understanding of Gitflow branching strategy.Exposure to build tools and CI / CD pipelines e.g. Maven, Jenkins, SonarQube, Artifactory.Desirable Technical Knowledge (Should Have)Java certification preferred but not essential.Knowledge in Containers and Container Platforms e.g. Docker, Podman, Kubernetes, OpenShift, AWS EKS.Knowledge of Sprint Cloud stack e.g. Spring Cloud Config / Gateway / Eureka / Stream / Data Flow.Knowledge in monitoring, log analysis tools such as ELK stack, Splunk.Knowledge in AWS S3 and it&rsquos compatible storage systems such as HCP and MinIO.Exposure to Messaging Technologies such as Kafka / RabbitMQ / Solace.Knowledge in Workflow Engines such as jBPM, Activiti, Camunda.Knowledge in Big Data technologies such as Hadoop, HDFS, Spark.Knowledge in Cloud Platforms such as AWS, Azure.Ideally exposure to HTML5 / JavaScript / ReactJS for front-end development.Ideally exposure to OLAP technologies such as ActivePivot, ClickHouse, Exasol, SSAS, MDX / XMLA.Desirable Business Knowledge (Nice to Have)Good Market Risk domain experience preferred however is not essential. Domain knowledge on financial instruments and derivatives, trading and risk management, market data, and market risk processes and methodologies.Good understanding of risk measures, risk analysis and reporting.Knowledge of at least one specific asset class / line of financial instruments would be valued.Non-Technical SkillsHighly effective verbal and written English communication skills.Proven ability to work within a collaborative team environment.Ability to make good / sound decisions and use independent judgement.Strong reasoning, analytical and inter-personal skills.Ability to be organised and multi-tasked on different requirements across various stakeholders, and to work independently and under pressure.Excellent attention to details and time management.Good track record of communicating effectively with both business and IT staff at all levels.Cultural sensitivity and awareness to work with a range of people from diverse background and geographies.Good presentation skills.About Standard CharteredWe're an international bank, nimble enough to act, big enough for impact. For more than 160 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we:Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we doNever settle, continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so wellBe better together, we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long termIn line with our Fair Pay Charter, we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing.Core bank funding for retirement savings, medical and life insurance, with flexible and voluntary benefits available in some locationsTime-off including annual, parental/maternity (20 weeks), sabbatical (12 weeks maximum) and volunteering leave (3 days), along with with minimum global standards for annual and public holiday, which is combined to 30 days minimumFlexible working options based around home and office locations, with flexible working patternsProactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills,global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkitsA continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learningBeing part of an inclusive and values driven organisation, one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential.Recruitment assessments - some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process. Visit our careers website"
139,Technial Architect - (Java),Blue Yonder,Not Specified,Not Specified,"Overview:We are looking for talented software developers with experience in agile development to be a part of the team. In this role you are expected to work independently with little supervision to build high quality and highly performant software.Qualifications:Experience in software development using Open source technologiesExperience in handling a team.Proven hands-on Software Development experience in designing and developing applications in Java.Sound knowledge of Object Oriented Programming concepts and design using common design patterns.Experience with Spring Framework (including DI, AoP, MVC and Spring Boot).Should have in-depth knowledge on Hazelcast IMDG or any other distributed caching framework.Knowledge of Cassandra or any other NoSQL database.Experience in developing and deploying solutions on cloud viz. AWS & GCP.Experience in performance tuning is highly desirable.Experience in supply chain domain specifically inventory management is a definite plus.Our ValuesIf you want to know the heart of a company, take a look at their values. Ours unite us. They are what drive our success  and the success of our customers. Does your heart beat like ours Find out here:  is our strategy for fostering an inclusive environment we can be proud of. Check out Blue Yonder's inaugural which outlines our commitment to change, and our celebrating the differences in all of us in the words of some of our associates from around the world.All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status."
140,Trainee Trainer- Fresher,Rooman Technologies Private Limited,Fresher,110000 - 220000 INR,https://rooman.net/careers/ https://rooman.com/career/1.Cloud Services Technical Trainer- AWS Azure2.Cyber Security Trainer3FTCP Trainer4. FTNS Trainer
141,Java Enterprise Edition Application Developer,Accenture,4-6 years,Not Specified,job description is not available for this job
142,Java Enterprise Edition Application Developer,Accenture,4-6 years,Not Specified,job description is not available for this job
143,Java Developer,monsterindia.com,0-1 years,Not Specified,"The short description displayed on job titleSeeking a candidate to design, develop and debug software programs pertaining to Java-based micro services-based applications.Core banking product.Job DescriptionJob Description (IC2)Around 3-6 years of overall experienceBachelor in Computer Science preferred, but not essential.BE, BTech, MCA, or PG in Engineering or equivalent.Write server-side code for web and cloud-based applications.Technology Skills:-Core Java using Eclipse, J2EEHands-On experience in Spring Boot, better to have MicroserviceORM or JPA technologyHTML, JavaScript or JSP/JSFKnowledge of design patternsUsing Linux/Unix for developmentExposure to automated unit testing frameworks (JUNITs etc.)Conduct Quality checks (test outputs, code reviews, etc.)Knowledge of financial business processes is a plus.Passionate about programming and software development.RequirementsRequirements:Proven experience as a Java Developer or relevant role.Proficiency in English.Excellent knowledge of MS Office.Fast learning speed and a passion for JAVASelf-motivated with a results-driven approach.Aptitude in delivering attractive presentations."
144,Principal Engineer,CarDekho,3-8 years,Not Specified,"Job Description: Bachelor's degree in computer engineering/computer science or related field.Proven experience in high-level programming languages, like Java, Python, NodejsHighly skilled in relational (like MYSQL) and NoSQL (like Mongo) database and schema design. Extensive knowledge of message brokers and asynchronous systems in general, especially Kafka and/or RabbitMQExperience with building microservices designed for high availability and low latencyMake correct design choices in the context of a problem for datastore, caching, search, scaling, etcWrite good quality, modular, reusable, performant, well documented, unit-tested codeDesigning, coding, and debugging software.Improving the performance of existing software.Providing training to other engineers.Maintaining and upgrading existing software.Recommending new technologies that can help increase productivity.Supervising and overseeing the technical aspects of projects.Investigating software-related complaints and making necessary adjustments to ensure optimal software performance.Regularly attending team meetings to discuss projects, brainstorm ideas, and put forward solutions to any issues.Job Responsibilities: Designing, coding, and debugging software.Improving the performance of existing software.Providing training to other engineers.Maintaining and upgrading existing software.Recommending new technologies that can help increase productivity.Supervising and overseeing the technical aspects of projects.Investigating software-related complaints and making necessary adjustments to ensure optimal software performance.Regularly attending team meetings to discuss projects, brainstorm ideas, and put forward solutions to any issues."
145,Java Enterprise Edition Application Developer,Accenture,4-6 years,Not Specified,job description is not available for this job
146,Associate COnsultant-Java,Virtusa Software Services Private Limited,Not Specified,Not Specified,"Associate COnsultant-Java - (CREQ58658)Description JavaFrameworksAngularjQuery, JavaScript,BootStrap,Angular,Rxjs,Angular FireBase,Java,Core java + Java 8,Java Frameworks,Spring Boot,Spring MVC (RESTController, Validator),Spring ConfigurationStrong Expertise in TypeScript, JavaScript, jQueryDesign and Development knowledge on Angular v810Develop User interfaces for Modern Rich Internet Applications with the latest Front End TechnologiesStrong expertise with HTML, CSS, and writing crossbrowser compatible code. Good understanding of AJAX and JavaScript Dom manipulation TechniquesStrong Experience with RESTful servicesExperience in JavaScript build tools like npm,yarn,visual studio code Able to auto unit testing scripts using Karma and Jasmine) Test runner framework (ex. Karma)Hand on and implements complex Angular web components, directives, controllers, services,pipes,routes and navigation,promise observable,i18n,workspace,aot etcAble to develop responsive application using BootStrap and Google MD CSS Media QueryGood Working Knowledge in ORM Frameworks like Hibernate/JPA with in depth skills in Criteria Query, Projections API65533s, JPA Repo, Entity Mapping 65533 Association, Inheritance, 2 way Cache, Spring Configurations setup, Service Security Filter Chain, Filters and Interceptors etcAble to write efficient SQL queries using Joins and sub joins, views, aggregate functions, group by, inner queries, stored procedures etc. Hands on experience with Git SCM tools"
