SN,Title,Company,Experience,Salary,Description
123,Senior Advisor / Analyst / Specialist / BPO / CSA / TSA / Technical / Networking / Skills / Solving,Inspiration Manpower Consultancy Private Limited,1-11 years,Not Specified,Job Opportunities for the role of Team lead with best salary & Work from Office with best Pay! Skills Required to Apply 	Role : Team Lead / Senior Analyst 	JOB type : Handling 20+ agents for the role of Customer servicing 	Category : ITES / BPO 	Job Location : Bangalore  	Experience : 1 to 15 years 	Mode of interview : Virtual interview 	Salary : Up to 25 Lakhs CTCPOINT OF CONTACT : NAVEEN - 9686454294 / 9900073504 / 7624843555 / 7760984461 / 7760984460
124,Networking Senior Specialist Advisor,NTT Data,Not Specified,Not Specified,"Req ID: 208270 NTT DATA Services strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a Networking Senior Specialist Advisor to join our team in Noida, Uttar Pradesh (IN-UP), India (IN). Job Family Summary:  Plans, designs, implements and maintains networked systems, including configurations, supporting / troubleshooting network problems and  coordinating with vendors for installation of such items as routers, bridges, concentrators and switches. Conducts feasibility studies on strategic  and tactical plans, design of digital / analog networks, and evaluation of network services / technology for current and future network  development. Performs complex technical analysis of software, hardware, and network systems, systems integration for front-end processors,  multiplexes, LAN / WAN communications, network nodes, switches and various transmission systems. Job Family Description: Individuals possess domain,technical or process authority in their subject area.They manage projects critical to the company.Participates in development of highly complex, innovative and cost effective solutions to problems facing organization.Analyzes large complex project needs / requirements and recommends network systems and hardware.May develop network standards for global adoption.Provides significant technical support in areas such as research studies, feasibility studies, tradeoff analysis, operation studies, design reviews and technical briefings.Skills:Expert experience in Juniper Networks critical. Expert knowledge in network architecture design, review and continuous service improvements. Expert knowledge of network performance, network administration and troubleshooting techniques.Mastery knowledge of network related hardware and software Routing SwitchingWireless SDWAN | WAN Optimization a plusMastery understanding of security issues and implications"
125,Advisory-Consulting-Management Consulting - Senior Associate -Kolkata(Cloud and Tech Strategy),PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career in our Cloud and Network Architecture practice, within Cloud Computing and Networking services, will provide you with the opportunity to focus on the joint business relationship between PwC and Google, HP, Microsoft, Oracle, SAP, and other cloud based platforms that bring new and innovative services to some of the largest companies. We help our clients adopt the cloud to transform Information Technology, scale and streamline operations and create new cloud based businesses through our strong alliances. You'll be at the forefront of helping organisations around the globe adopt innovative technology solutions that optimise business processes or enable scalable technology.Our team helps organisations transform their network architecture and infrastructure to fundamentally change the role of Information Technology from an custodial asset to an orchestrator of business services. As part of the team, you'll focus on the architecture of data centres, including the design and implementation of network architecture and information storage to optimise innovation and programme delivery for our clients.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities, coaching them to deliver results.Demonstrate critical thinking and the ability to bring order to unstructured problems.Use a broad range of tools and techniques to extract insights from current industry or sector trends.Review your work and that of others for quality, accuracy and relevance.Know how and when to use tools available for a given situation and can explain the reasons for this choice.Seek and embrace opportunities which give exposure to different situations, environments and perspectives.Use straightforward communication, in a structured way, when influencing and connecting with others.Able to read situations and modify behavior to build quality relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
126,Advisory-Consulting ACoE-Senior Associate 2-Bangalore,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career in our Cloud and Network Architecture practice, within Cloud Computing and Networking services, will provide you with the opportunity to focus on the joint business relationship between PwC and Google, HP, Microsoft, Oracle, SAP, and other cloud based platforms that bring new and innovative services to some of the largest companies. We help our clients adopt the cloud to transform Information Technology, scale and streamline operations and create new cloud based businesses through our strong alliances. You'll be at the forefront of helping organisations around the globe adopt innovative technology solutions that optimise business processes or enable scalable technology.Our team helps organisations transform their network architecture and infrastructure to fundamentally change the role of Information Technology from an custodial asset to an orchestrator of business services. As part of the team, you'll focus on the architecture of data centres, including the design and implementation of network architecture and information storage to optimise innovation and programme delivery for our clients.Role and Responsibilities:The responsibilities of a Cloud Developer will include but not restricted to:Understand business needs and estimate effort required to implement a technical solutionBuild/Design/Develop and Implement new cloud based solutions with industry best practicesPerform feasibility assessment studies and impact assessments prior to implementationDiagnose complex issues and provide solutions when integrations fail to meet specificationsDevelop and assist in documentation of IT functions and API proceduresMust Have RequirementsExperience in application development and/or support, managing and monitoring different types of integration solutions in an agile environment.Excellent understanding of Application Development Technology domains such as API management, event driven architecture, cloud-first design patterns, containerised applicationsIn-depth knowledge of web services and message queuing (REST, SOA, MQSeries etc.)Experience in programming languages such as Python and Java/ C#/.NET/Golang, Javascript/ Node JS etc.Experience in common RDBMS such as Microsoft SQL, Oracle, MySql, Postgresql etc.Experience with any NoSQL Db like MongoDB, DynamoDB, CosmosDB etc.Hands-on experience in designing and building authentication and data encryption methodsExperience developing cloud native applications preferably using PaaS/Serverless AWS or Azure offerings. Should have experience in fundamental compute, storage, ETL and data services in AWS/Azure. (AWS - EC2, Cloudwatch, Cognito, IAM, RDS, Lambda. Azure - VM, SQL, Azure Function etc.)Well versed with microservices architecture leveraging AKS / EKS.Nice to have, Preferred Experience:Experience on Kubernetes and DockersExposure to Azure databricks, logicapps, AWS glueExposure to Spark, Pyspark, Kafka, KinesisCloud infrastructure concepts in AWS/AzurePrevious consulting experience.Exposure in multiple cloud platforms like GCP / Snowflake in addition to AWS/ Azure.Experience in ETL development using tools like Informatica Powercenter, SSIS, Datastage, AWS Glue, Azure ADF etc.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
127,Advisory-Consulting ACoE-Senior Associate 2-Kolkata,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career in our Cloud and Network Architecture practice, within Cloud Computing and Networking services, will provide you with the opportunity to focus on the joint business relationship between PwC and Google, HP, Microsoft, Oracle, SAP, and other cloud based platforms that bring new and innovative services to some of the largest companies. We help our clients adopt the cloud to transform Information Technology, scale and streamline operations and create new cloud based businesses through our strong alliances. You'll be at the forefront of helping organisations around the globe adopt innovative technology solutions that optimise business processes or enable scalable technology.Our team helps organisations transform their network architecture and infrastructure to fundamentally change the role of Information Technology from an custodial asset to an orchestrator of business services. As part of the team, you'll focus on the architecture of data centres, including the design and implementation of network architecture and information storage to optimise innovation and programme delivery for our clients.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities, coaching them to deliver results.Demonstrate critical thinking and the ability to bring order to unstructured problems.Use a broad range of tools and techniques to extract insights from current industry or sector trends.Review your work and that of others for quality, accuracy and relevance.Know how and when to use tools available for a given situation and can explain the reasons for this choice.Seek and embrace opportunities which give exposure to different situations, environments and perspectives.Use straightforward communication, in a structured way, when influencing and connecting with others.Able to read situations and modify behavior to build quality relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Desired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
128,Manager Infra Ops,Reliance Jio Infocomm Limited,2-5 years,Not Specified,"Job Description : Job Responsibilities : 1. Good understanding of Linux Operating System. Preferably LinuxCertified2. Should have understanding of system configuration files, AdvancedLinux Networking, security settings,optimization settings for theoperating system3. Should have experience in configuration of web servers, DNS servers4. Should have experience in database administration5. Knowledge of NoSQL concepts & configurations6. Should be able to do troubleshooting based on information collectedthrough application logs, system logs and configuration files7. Should be able to interact with L1,L3 engineers or external teams fortroubleshooting of issues8. Should be able to write basic shell scripts9.Will need to work in 24x 7 shifts  Skills & Competencies : 1. Linux2. Virtualization3. DNS4. MySQL5. Networking6. Linux Certified"
129,Manager Infra Ops,Reliance Jio Infocomm Limited,2-5 years,Not Specified,"Job Description : Job Responsibilities : 1. Good understanding of Linux Operating System. Preferably LinuxCertified2. Should have understanding of system configuration files, AdvancedLinux Networking, security settings,optimization settings for theoperating system3. Should have experience in configuration of web servers, DNS servers4. Should have experience in database administration5. Knowledge of NoSQL concepts & configurations6. Should be able to do troubleshooting based on information collectedthrough application logs, system logs and configuration files7. Should be able to interact with L1,L3 engineers or external teams fortroubleshooting of issues8. Should be able to write basic shell scripts9.Will need to work in 24x 7 shifts  Skills & Competencies : 1. Linux2. Virtualization3. DNS4. MySQL5. Networking6. Linux Certified"
130,Senior Principal Systems Development Engineer,DELL,12-15 years,Not Specified,"Job Description :Senior Principal Systems Development Engineer Our customers system requirements are usually highly complex. Bringing together hardware and systems design applied to software defined storage and networking, Systems Development Engineering operates at the very cutting edge of technology to meet them. We design and develop the systems and products that run the most important and critical businesses in the world. We're proud to deliver programs and products to the highest quality standards, on time and within budget. Placing customers first and Designing and architecting software defied storage and networking systems to help ensure the availably, security and optimization of business critical applications.Join us as a SeniorPrincipal SystemsEngineer on our Systems Development Engineering team in Bangalore to do the best work of your career and make a profound social impact.What you'll achieve:As a Senior Principal Systems Development Engineer, you will design, define and implement complex system requirements for customers and prepare studies and analyses of existing systems.You will:Design software defined systems while interfacing with customers and working across extended teams. Prepare Architectural standards and enable customer and field driven innovation . Design, develop and implement cost effective methods of testing, troubleshooting and optimizing systems and equipment.Ensure the security, availability and performance of software defined storage, networking and systems.Prepare processes to test and diagnose software defined storage, networking and systemsAct as a senior escalation point for support and troubleshooting as well as performance and security validationTake the first step towards your dream careerEvery Dell Technologies team member brings something unique to the table. Here's what we are looking for with this role:Essential Requirements. 12 to 15 years of related experience. Advanced understanding of software defined, networking, security, storage and system architecturesCisco, e.g., CCNP/CCIE Arista ACE 5/6/7, VMware Certified Advanced Professional and VMware Certified Design Expert including NS or related certificationsSecurity focus including certifications such as CISSP or related experienceDeep knowledge of hardware, systems and software interactions, and ability to apply this understanding to resolve issuesDesirable Requirements. Bachelor's degree. Ability to own an outcome, and to work, mentor, motivate and lead a workgroup. Capability to influence others to achieve resultsExcellent communications skills including experience speaking with/presenting to senior technical leaders Here's our story now tell us yoursDell Technologies helps organizations and individuals build a brighter digital tomorrow. Our company is made up of more than 150,000 people, located in over 180 locations around the world. We're proud to be a diverse and inclusive team and have an endless passion for our mission to drive human progress.What's most important to us is that you are respected, feel like you can be yourself and have the opportunity to do the best work of your life -- while still having a life. We offer excellent benefits, bonus programs, flexible work arrangements, a variety of career development opportunities, employee resource groups, and much more.We started with computers, but we didn't stop there. We are helping customers move into the future with multi-cloud, AI and machine learning through the most innovative technology and services portfolio for the data era. Join us and become a part of what's next in technology, starting today.You can also learn more about us by reading our latest Diversity and Inclusion Report and our plan to make the world a better place by 2030 .Application closing date: 9th October 2022Dell is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Dell will not tolerate discrimination or harassment based on any of these characteristics. Dell encourages applicants of all ages. Read the full Equal Employment Opportunity Policy ."
131,Metro Network Deployment Engineer,Google Inc,3-6 years,Not Specified,"Minimum qualifications:Bachelor's degree in a technical field or equivalent practical experience.3 years of experience in networking technologies.Experience working with local exchange carrier (LEC), telecom service providers, landlords, electricians, and construction operators.Experience with state and local regulatory, construction, and environmental health and safety (EHS) standards, procedures, and permitting requirements.Preferred qualifications:Experience in scripting or coding.Ability to speak and write in English as well as the language local to the assigned metro fluently.Ability to travel up to 50%.About the job Google is proud to boast a network that provides service to millions of Internet users around the world. The Network Engineering team is responsible for operating that network reliably and at scale. As a member of the team, you have a direct impact on design and feature enhancements to keep our systems running smoothly. You also ensure that network operations are safe and efficient by monitoring network performance, coordinating planned maintenance, adjusting hardware components and responding to network connectivity issues. Google's complex network generates a constant stream of challenges which require you to continually be innovative with an evolving set of technologies. Keeping the network reliable ensures that our users stay connected with our suite of applications, products and services. As a Network Deployment Engineer, you will be on the front lines of our efforts to deploy and maintain private data networks worldwide. You will work with Network Architects and Engineers, Design Engineers, Infrastructure Engineers, Field Engineers, Strategic Negotiators, and Technical Project Managers within Google, as well as construction and telecommunications extended workforce, all to position the metro for which you are assigned for success. You will use your experience in optical transport, data centers, and co-location, as well as your familiarity with the local metropolitan areas to which you are accountable to facilitate faster, better, and more efficient outcomes. Your team's objective will be to build reliable, cost-effective, and scalable optical transport network to support users globally.Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible. Responsibilities Oversee installation technicians forrack, stack, and networking equipment.Commission and test routers, optical transport equipment, and other network devices in new and existing network nodes across Google's global network.Generate implementation plans and provide technical leadership and guidance during deployment activities.Work closely with project management, network engineering, and the rest of the engineering team to identify potential problems in network installations, including in the areas of facility power (AC/DC), cooling, security and access, rack layout, and cable management.Own network documentation, and update and maintain network drawings and plans."
132,Cyber Security Professional - SVP,Siemens Technology,2-4 years,Not Specified,"Job Description :. 2-4 years of relavant IT experience in Cyber Security . Should have good knowledge about Security concepts and Network/Infrastructure Vulnerability assessments and Management. . Understanding of OSI model and basic networking concepts is a must. . Should be able to analyze Vulnerability reports and present to stakeholders. . Good to have remediation measures understanding and experience. . Knowledge on bash/python scripting would be added advantage. . Good to have knowledge about Windows based Security Features such as Device Guard, solidcore etc. . Proficiency in Network/Infrastructure Penetration Testing would be added advantage. . Good understanding of SDLC process. Experience working in a Waterfall and/or Agile based development process. . Desirable: Medical standards knowledge (DICOM, HL7 etc). . Should possess strong interpersonal, written, and verbal communication skills in an English-speaking. . Strong, analytic and decision-making skills. . Positive attitude and responsible. Ownership mindset. . Ability to work as an individual contributor. . Certifications such as CEH/CISSP/OSCP/Security+ etc is a plus but not mandatory. . Occasional international travel as required. Organization: Siemens Healthineers Company: Siemens Healthcare Private Limited Experience Level: Experienced Professional Full / Part time: Full-time"
133,IND- BOB -Senior Executive -- Telesales,ADP Private Limited,3-6 years,Not Specified,"JOB DESCRIPTIONReports to: Manager - Telesales Department: Sales ADP is hiring Senior Executive -- Telesales Do you love networking and thrive in a fast-paced, collaborative environment (Oh yes, we used the L word and it's that serious.) Does the thought of winning sales, driving a business forward, and achieving serious results excite you #goaldigger Are you looking for a culture where you can bring your passions, put your unique skills to use, and learn as much as possibleIf this sounds like you, then #HelloWork! This is just the opportunity you've been waiting for. First things first: We believe people make great companies, not the other way around. Our people make all the difference in cultivating a down-to-earth culture where ideas are welcomed, and innovation is encouraged. The result We're changing the world of work with our Payroll solutions that help companies of all s focus less on work and more on success. Your role: As part of our Inside Sales team, you'll close sales and win new business for ADP. Working virtually, you'll sell to new or existing clients, and/or help our field sales team close sales. It gets even better: When you make a name for yourself at ADP, doors will open for advancement opportunities, industry-leading compensation, and even luxurious trips. As Senior Executive -- Telesales, you'll target bringing in new business from small business segment. What you'll do: Identify prospective clients and meet or exceed assigned quota. Perform intense research to generate qualified leads by identifying key players and generating interest while ensuring 100% fitment and low rejection rate. Maintain and expand a database of prospects within an assigned territory. Close deals on-the-call and onboard new clients to achieve monthly quotas. Understand local market extensively and adjust sales strategies to meet changing market and competitive conditions. Respond to RFP's & RFQ's to close deals independently. Adhere to the sales plan to achieve said quota and participate in periodical reviews with reporting supervisor.Qualifications you'll need:Education: Bachelor's degree or more Experience: At least 3 years in sales selling service outsourcing/HCM solutions/related software solutions to senior level executives. Strong internet research skills required. Proven inside sales track record with strong phone presence. Effective communication, negotiation and personal grooming. Strong presentation and communication skills. Ability to connect and have engaging conversations with CEO's/CXO's etc. Ability to articulate well and convert passive clients into business deals.Bonus points if you have these: Understanding of HR/Payroll outsourcing concepts. Knowledge and understanding of automation aspects. Ability to showcase adaptability and multi-tasking capabilitiesIf you've made it down this far, we have to ask: What are you waiting for Apply now!ADP in a nutshell:ADP India partners with organisations across the Asia-Pacific region by offering highly-configurable Payroll and Statutory Compliance solutions. ADP India is India's leading provider of compliance expertise across every state. We are a subsidiary of ADP Inc., the leading Human Capital Management solution provider in the world. ADP carries with it 70 years of expertise and 58,000 employees worldwide. ADP believes in Powerful Technology + Real People = Awesome Results. Consistently named one of the Most Admired Companies by FORTUNE Magazine, and recognized by DiversityInc as one of the Top 50 Companies for Diversity, ADP powers the working world with hire-to-retire solutions. Whether it's a small business on Main Street or a global enterprise, ADP's leading solutions and expert guidance help over 740,000 clients around the globe reduce costs, stay compliant, and unlock their people's potential. Less paperwork. More teamwork. At ADP, we believe that diversity fuels innovation. ADP is committed to equal employment opportunities regardless of race, color, genetic information, creed, religion, sex, sexual orientation, gender identity, lawful alien status, national origin, age, marital status, or protected veteran status. We support an inclusive workplace where associates excel based on personal merit, qualifications, experience, ability, and job performance. Explore our COVID-19 page to understand how ADP is approaching safety, travel, the hiring interview process, and more.Diversity, Equity, Inclusion & Equal Employment Opportunity at ADP: ADP affirms that inequality is detrimental to our associates, our clients, and the communities we serve. Our goal is to impact lasting change through our actions. Together, we unite for equality and equity. ADP is committed to equal employment opportunities regardless of any protected characteristic, including race, color, genetic information, creed, national origin, religion, sex, affectional or sexual orientation, gender identity or expression, lawful alien status, ancestry, age, marital status, or protected veteran status and will not discriminate against anyone on the basis of a disability. We support an inclusive workplace where associates excel based on personal merit, qualifications, experience, ability, and job performance. Ethics at ADP: ADP has a long, proud history of conducting business with the highest ethical standards and full compliance with all applicable laws. We also expect our people to uphold our values with the highest level of integrity and behave in a manner that fosters an honest and respectful workplace. Click to learn more about ADP's culture and our full set of values."
134,Department Manager,Shoppersstop,Not Specified,Not Specified,"Job Description :  	Works out action plans/tactics to match requirement  	Identifies parameters to track competition  	Builds resources and databases of information on an ongoing basis by networking  	Creates an index and updates it  	Does process mapping for movement of stocks from receiving bay to floor  	Initiates stock-takes as per the agreed and laid down procedure  	Ensures effective displays with the objective of achieving greater number of stock turns  	Plans for perpetual inventory  	Ensures customers are guided to enable them to avail of value added services like gift-wrapping, alterations, exchanges & other conveniences  	Sets up processes/initiates plans to build for moments of magic, avoid customer complaints & grievances  	Sets up mechanism for recording of verbal complaints / suggestions  	Ensures collation of data on customer complaints / suggestions and circulates it to relevant people  	Ensures in service recovery within agreed time-line (72 hours)  	Ensures customers queries are addressed and complaints / grievances are resolved (I.e. moments of misery are converted into moments of magic)  	Anticipates shifts in customer entry pattern and directs supervisors to schedule CCA availability accordingly  	Understands the Visual Merchandising plan and customer buying process and translates the VM plan to match local needs and as per stock availability  	Communicates the above to supervisors  	Creates display plan of merchandise for his sections on the basis of underlying principles  	Communicates the display plan and the underlying principles to the supervisors for the purpose of execution  	Analyzes available data, identifies causes and suggests solutions  	Identifies all reports that need to be generated with frequency, schedules and identifies sources of information  	Ensures compliance  	Identifies most pilfered products and common methods of pilferage"
135,Software Development Engineer,Amazon,2-5 years,Not Specified,"Job Description :Job summaryNeighbors (https://ring.com/neighbors), launched in 2018, is a hyperlocal social networking app providing real-time crime and safety alerts from neighbors and public safety agencies. With Neighbors, you can always know when and where things are happening in your area, and share updates to keep you and your community informed. The Neighbors app is available on iOS (4.8 stars), Android (4.6 stars), recently launched on Web, and is also included as an embedded experience within the Ring app. Neighbors is used by millions of people each month.Key job responsibilitiesThe Role: As a Software Development Engineer, you will play a pivotal role in shaping the definition, vision, design, roadmap and development of core services at Ring.The ideal candidate: Has a strong foundation in software development, design patterns, and cloud computing.Has experience working with large scale cloud systems, understanding how to architect and build themIs highly effective and thrives in a dynamic environment with multiple, changing prioritiesKnows what is important when shipping products to customers and has been through the process from start to finishPromotes robust and maintainable code, clear documentation, and can deliver high quality work on tight schedulesIs comfortable with proactive outward communication and technical leadership and never shies away from a challengeThis role involves design, architecture, implementation, and operation of the large-scale cloud systems that make our neighborhood safer. You will be given the opportunity to autonomously deliver the technical direction of these services, and the feature roadmap. You will work with extraordinary talent and have the opportunity to hire and shape the team to best execute on the product.A day in the lifeThe Neighbors Web team is responsible for Neighbors customer facing Web Applications. This includes the recently launched Neighbors Web application, and the Neighbors for Public Safety portal used by Public Safety Agencies including Law Enforcement, Fire Departments, Municipalities, and Public Safety Agencies.About the teamThese teams use a diverse set of AWS technologies including: S3, DynamoDB, SQS, Kinesis, API Gateway, Cloudwatch, Lambda, Cloud Auth, CodeBuild, CodeDeploy, CodePipeline, along with Amazon's standard Builder Hub Tools. Frontends are build using JavaScript and React. The team consists of a combination of backend, full-stack, and front end developers.Basic Qualifications :2+ years of non-internship professional software development experience1+ years of experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems.Programming experience with at least one software programming language.Bachelor's degree in Computer Science or related field3+ years of experience building successful production software systems3+ years of experience with OO design/development skills3+ years of experience in REST architecture for web services3+ years of experience in a variety of modern programming languages (Java, C/C++, Go, Ruby, Python) and open-source technologies (Linux, SQLite, OpenGL, Spring, Hibernate)Preferred Qualifications :Master's degree in Computer Science or related fieldExperience with working on AWS services (S3, CloudFormation, DynamoDB, EC2).Experience developing cloud software services and an understanding of design for scalability, performance, and reliabilityStrong communication and interpersonal skillsKnowledge of professional software engineering practices & best practices for full software development life cycle, including coding standards, code reviews, source control management, continuous deployments, testing and operations"
136,CCNA/CCNP,TATA Consultancy Services Ltd.,1-8 years,Not Specified,job description is not available for this job
137,Senior Advisor / Analyst / Specialist / BPO / CSA / TSA / Technical / Networking / Skills / Solving,Inspiration Manpower Consultancy Private Limited,1-11 years,Not Specified,Job Opportunities for the role of Team lead with best salary & Work from Office with best Pay! Skills Required to Apply 	Role : Team Lead / Senior Analyst 	JOB type : Handling 20+ agents for the role of Customer servicing 	Category : ITES / BPO 	Job Location : Bangalore  	Experience : 1 to 15 years 	Mode of interview : Virtual interview 	Salary : Up to 25 Lakhs CTCPOINT OF CONTACT : NAVEEN - 9686454294 / 9900073504 / 7624843555 / 7760984461 / 7760984460
138,Sales Development Associate,AV Solutions,2-4 years,Not Specified,"Position Requirement: 2-4 yrs experience in demand generation through various channels, qualification, appointment setting, email marketing, demo products or presentation to CXO level in international Market. Experience selling to CIOIT Managers is must Experience selling to USAUK Market is preferable Knowledge or experience in Backuprecovery, DR market or Selling AWS customers is desirable. Experience with market research, and inboundoutbound marketing is a huge plus Would love to be part of a high technology startup based in India Willing to work in USUK time zone, if required Great communicator over phone, email and LinkedIn Consultative selling skills Would be ready to learn best in class sales process and ambition to grow fast Notes: Nature of work: On-Site Mandatory skills: Best Practices, Demand Generation, Sales Development, Cloud Security, Appointment Setting Target Industry/ Company: Computer Software, SAAS sales, Enterprise software sales Notice Period: Max 30 days Gender Preference: For India shift female only Interview process: 1 assignment and 2-3 interview rounds 2 positions in India shift (5 days working, 9:30 a.m. - 6:30 p.m.) and 2 positions in US shift (8:00 p.m. - 4:00 a.m.). For both, the shifts candidate should have min 2 years of relevant experience of B2B sales to CXO/founders/ owners."
