SN,Title,Company,Experience,Salary,Description
182,Senior Associate,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career in our New Technologies practice, within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can drive business results and innovation.Our team helps organisations to embrace emerging technologies to remain competitive and improve their business by solving complex questions. Our team focuses on identifying and prioritising emerging technologies, breaking into new markets, and preparing clients to get the most out of their emerging technology investments.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities, coaching them to deliver results.Demonstrate critical thinking and the ability to bring order to unstructured problems.Use a broad range of tools and techniques to extract insights from current industry or sector trends.Review your work and that of others for quality, accuracy and relevance.Know how and when to use tools available for a given situation and can explain the reasons for this choice.Seek and embrace opportunities which give exposure to different situations, environments and perspectives.Use straightforward communication, in a structured way, when influencing and connecting with others.Able to read situations and modify behavior to build quality relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
183,Senior Associate,PwC,5-7 years,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.ResponsibilitiesAs a Senior Associate, you'll work as part of a team of problem solvers with extensive consulting and industry experience, helping our clients solve their complex business issues from strategy to execution. Specific responsibilities include but are not limited to:Proactively assist in the management of several clients, while reporting to Managers and aboveTrain and lead staffEstablish effective working relationships directly with clientsContribute to the development of your own and team's technical acumenKeep up to date with local and national business and economic issuesBe actively involved in business development activities to help identify and research opportunities on new/existing clientsContinue to develop internal relationships and your PwC brandLooking forIT strategy/ Consulting position - (PaymentArchitect) - Sr ConsultantResponsibilities1. Lead complex transformation projects from strategy and design to delivery phase2. Actively participate in cross-functional, cross -disciplinearchitectureteams to enhance/setarchitecturaldirection for key business initiatives3. Manage trade-offs to speed to market, quality and business/financial impacts4. Technical leadership across a broad scale of tools, technologies, testingmethodologiesandarchitecturemodels5. Effectively communicate designs/ solutions in multiple forums and to various audiences including CXOs of banks and financial service6. Develop and lead proposals/RFPs in collaboration with network firmsRequired Skills (must have)1) At least 5 -7 years of experience inpaymentsand technologyarchitecture2) Governance and oversight projects/processes for managing alignment of change to strategic goals3) Problem solving skills and experience in handling complex transformation projects4) Broad based knowledge and experience in P2P/B2B/B2C/G2Ppaymentsapplications, channels, Message specs such as ISO 20022, ISO 8583 etc., Middleware/integration, databases and servers/san storages5) Strong knowledge on cloud and on-prem infrastructure, data andpaymentssecurity (PCI DSS/PA DSS compliance)Desired Skills1. Proactive leadership capabilities2. Should be able to drive and lead design and implementation projects3. Should have at least 1 -2 years of International experience inhandling/managingpaymentstransformation projects4. Industry best practices inarchitecturalmethodologies and standards ( eg: TOGAF, Zachmann, Rational Unified Process etc..)Preferred Experience5 - 10 years (primarily in IT consulting)Preferred CertificationAt least one of the below:TOGAFPMPCSMITIL (Master/ intermediate)AWS certified solutionArchitectTarget CompaniesBig 4 firms, TCS, DXC, Accenture, IBMEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 40%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
184,Senior Associate,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.ResponsibilitiesAs a Senior Associate, you'll work as part of a team of problem solvers with extensive consulting and industry experience, helping our clients solve their complex business issues from strategy to execution. Specific responsibilities include but are not limited to:Proactively assist in the management of several clients, while reporting to Managers and aboveTrain and lead staffEstablish effective working relationships directly with clientsContribute to the development of your own and team's technical acumenKeep up to date with local and national business and economic issuesBe actively involved in business development activities to help identify and research opportunities on new/existing clientsContinue to develop internal relationships and your PwC brandEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 40%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
185,Senior Consultant,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be an authentic and inclusive leader, at all grades/levels and in all lines of service. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities and coach to help deliver results.Develop new ideas and propose innovative solutions to problems.Use a broad range of tools and techniques to extract insights from from current trends in business area.Review your work and that of others for quality, accuracy and relevance.Share relevant thought leadership.Use straightforward communication, in a structured way, when influencing others.Able to read situations and modify behavior to build quality, diverse relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
186,Senior Associate,PwC,4-7 years,Not Specified,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within SAP Consulting services, will provide you with the opportunity to help our clients maximise the value of their SAP investment with offerings that address sales, finance, supply chain, engineering, and human capital. We provide comprehensive consulting, system integration and implementation services across multiple SAP applications, products and technologies. Simply put, we focus on delivering business led, technology enabled change for our clients including industry specific enterprise resource planning and the latest in mobile, analytics and cloud solutions.Job Description for the SAP Technology ConsultingCandidates are expected to haveMultiple implementation experienceMinimum 1 end to end full life cycle implementation experience in last 4 yrsClient facing skillRespective SAP module experience (SAP ABAP, )Excellent communicationSAP Functional consultant is preferred to have few years of domain experience (1-2 yrs)Role of Consultant in EA SAP:SAP implementation according to the programme planDeep understanding of different activities in SAP implementation project e.g.Design/Blueprint, Configuration,Testing, Data mgmt., Cut-over mgmt etcUnderstand how services are delivered in onshore-offshore delivery modelConversant with SAP testing, data loading toolsEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
187,Senior Associate,PwC,5-7 years,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.ResponsibilitiesAs a Senior Associate, you'll work as part of a team of problem solvers with extensive consulting and industry experience, helping our clients solve their complex business issues from strategy to execution. Specific responsibilities include but are not limited to:Proactively assist in the management of several clients, while reporting to Managers and aboveTrain and lead staffEstablish effective working relationships directly with clientsContribute to the development of your own and team's technical acumenKeep up to date with local and national business and economic issuesBe actively involved in business development activities to help identify and research opportunities on new/existing clientsContinue to develop internal relationships and your PwC brandLooking forIT strategy/ Consulting position - (PaymentArchitect) - Sr ConsultantResponsibilities1. Lead complex transformation projects from strategy and design to delivery phase2. Actively participate in cross-functional, cross -disciplinearchitectureteams to enhance/setarchitecturaldirection for key business initiatives3. Manage trade-offs to speed to market, quality and business/financial impacts4. Technical leadership across a broad scale of tools, technologies, testingmethodologiesandarchitecturemodels5. Effectively communicate designs/ solutions in multiple forums and to various audiences including CXOs of banks and financial service6. Develop and lead proposals/RFPs in collaboration with network firmsRequired Skills (must have)1) At least 5 -7 years of experience inpaymentsand technologyarchitecture2) Governance and oversight projects/processes for managing alignment of change to strategic goals3) Problem solving skills and experience in handling complex transformation projects4) Broad based knowledge and experience in P2P/B2B/B2C/G2Ppaymentsapplications, channels, Message specs such as ISO 20022, ISO 8583 etc., Middleware/integration, databases and servers/san storages5) Strong knowledge on cloud and on-prem infrastructure, data andpaymentssecurity (PCI DSS/PA DSS compliance)Desired Skills1. Proactive leadership capabilities2. Should be able to drive and lead design and implementation projects3. Should have at least 1 -2 years of International experience inhandling/managingpaymentstransformation projects4. Industry best practices inarchitecturalmethodologies and standards ( eg: TOGAF, Zachmann, Rational Unified Process etc..)Preferred Experience5 - 10 years (primarily in IT consulting)Preferred CertificationAt least one of the below:TOGAFPMPCSMITIL (Master/ intermediate)AWS certified solutionArchitectTarget CompaniesBig 4 firms, TCS, DXC, Accenture, IBMEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 40%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
188,Senior Analyst,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSpecialistJob Description & SummaryA career within SAP Consulting services, will provide you with the opportunity to help our clients maximise the value of their SAP investment with offerings that address sales, finance, supply chain, engineering, and human capital. We provide comprehensive consulting, system integration and implementation services across multiple SAP applications, products and technologies. Simply put, we focus on delivering business led, technology enabled change for our clients including industry specific enterprise resource planning and the latest in mobile, analytics and cloud solutions.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Specialist, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Conduct self in a professional manner and take responsibility for work and commitments.Flex approach to meet the changing needs of teams and clients.Identify and make suggestions for efficiencies and improvements when performing work.Take action to stay current with new and evolving technology.Use tools, techniques and firm standard methodologies to support research, analysis and problem solving.Handle, manipulate and analyse data and information responsibly.Communicate with empathy and adapt communication style to meet the needs of the situation and audience.Manage expectations of stakeholders effectively.Embrace different points of view and welcome opposing and conflicting ideas.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 80%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
189,Senior Analyst,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismOperationsManagement LevelSpecialistJob Description & SummaryA career within General Consulting services, will provide you with the opportunity to help clients seize essential advantages by working alongside business leaders to solve their toughest problems and capture their greatest opportunities. We work with some of the world's largest and most complex companies to understand their unique business issues and opportunities in an ever changing environment. We help create sustainable change by stimulating innovation, unlocking data possibilities, navigating risk and regulatory complexity, optimising deals, and aligning costs with business strategy to create a competitive advantage.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Specialist, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Conduct self in a professional manner and take responsibility for work and commitments.Flex approach to meet the changing needs of teams and clients.Identify and make suggestions for efficiencies and improvements when performing work.Take action to stay current with new and evolving technology.Use tools, techniques and firm standard methodologies to support research, analysis and problem solving.Handle, manipulate and analyse data and information responsibly.Communicate with empathy and adapt communication style to meet the needs of the situation and audience.Manage expectations of stakeholders effectively.Embrace different points of view and welcome opposing and conflicting ideas.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 100%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
190,Senior Associate,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within General Consulting services, will provide you with the opportunity to help clients seize essential advantages by working alongside business leaders to solve their toughest problems and capture their greatest opportunities. We work with some of the world's largest and most complex companies to understand their unique business issues and opportunities in an ever changing environment. We help create sustainable change by stimulating innovation, unlocking data possibilities, navigating risk and regulatory complexity, optimising deals, and aligning costs with business strategy to create a competitive advantage.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities, coaching them to deliver results.Demonstrate critical thinking and the ability to bring order to unstructured problems.Use a broad range of tools and techniques to extract insights from current industry or sector trends.Review your work and that of others for quality, accuracy and relevance.Know how and when to use tools available for a given situation and can explain the reasons for this choice.Seek and embrace opportunities which give exposure to different situations, environments and perspectives.Use straightforward communication, in a structured way, when influencing and connecting with others.Able to read situations and modify behavior to build quality relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 100%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
191,Senior Associate,PwC,5-7 years,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.ResponsibilitiesAs a Senior Associate, you'll work as part of a team of problem solvers with extensive consulting and industry experience, helping our clients solve their complex business issues from strategy to execution. Specific responsibilities include but are not limited to:Proactively assist in the management of several clients, while reporting to Managers and aboveTrain and lead staffEstablish effective working relationships directly with clientsContribute to the development of your own and team's technical acumenKeep up to date with local and national business and economic issuesBe actively involved in business development activities to help identify and research opportunities on new/existing clientsContinue to develop internal relationships and your PwC brandLooking forIT strategy/ Consulting position - (PaymentArchitect) - Sr ConsultantResponsibilities1. Lead complex transformation projects from strategy and design to delivery phase2. Actively participate in cross-functional, cross -disciplinearchitectureteams to enhance/setarchitecturaldirection for key business initiatives3. Manage trade-offs to speed to market, quality and business/financial impacts4. Technical leadership across a broad scale of tools, technologies, testingmethodologiesandarchitecturemodels5. Effectively communicate designs/ solutions in multiple forums and to various audiences including CXOs of banks and financial service6. Develop and lead proposals/RFPs in collaboration with network firmsRequired Skills (must have)1) At least 5 -7 years of experience inpaymentsand technologyarchitecture2) Governance and oversight projects/processes for managing alignment of change to strategic goals3) Problem solving skills and experience in handling complex transformation projects4) Broad based knowledge and experience in P2P/B2B/B2C/G2Ppaymentsapplications, channels, Message specs such as ISO 20022, ISO 8583 etc., Middleware/integration, databases and servers/san storages5) Strong knowledge on cloud and on-prem infrastructure, data andpaymentssecurity (PCI DSS/PA DSS compliance)Desired Skills1. Proactive leadership capabilities2. Should be able to drive and lead design and implementation projects3. Should have at least 1 -2 years of International experience inhandling/managingpaymentstransformation projects4. Industry best practices inarchitecturalmethodologies and standards ( eg: TOGAF, Zachmann, Rational Unified Process etc..)Preferred Experience5 - 10 years (primarily in IT consulting)Preferred CertificationAt least one of the below:TOGAFPMPCSMITIL (Master/ intermediate)AWS certified solutionArchitectTarget CompaniesBig 4 firms, TCS, DXC, Accenture, IBMEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 40%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
192,Senior Consultant,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be an authentic and inclusive leader, at all grades/levels and in all lines of service. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities and coach to help deliver results.Develop new ideas and propose innovative solutions to problems.Use a broad range of tools and techniques to extract insights from from current trends in business area.Review your work and that of others for quality, accuracy and relevance.Share relevant thought leadership.Use straightforward communication, in a structured way, when influencing others.Able to read situations and modify behavior to build quality, diverse relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
193,Senior Associate,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.ResponsibilitiesAs a Senior Associate, you'll work as part of a team of problem solvers with extensive consulting and industry experience, helping our clients solve their complex business issues from strategy to execution. Specific responsibilities include but are not limited to:Proactively assist in the management of several clients, while reporting to Managers and aboveTrain and lead staffEstablish effective working relationships directly with clientsContribute to the development of your own and team's technical acumenKeep up to date with local and national business and economic issuesBe actively involved in business development activities to help identify and research opportunities on new/existing clientsContinue to develop internal relationships and your PwC brandEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 40%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
194,Senior Associate,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities, coaching them to deliver results.Demonstrate critical thinking and the ability to bring order to unstructured problems.Use a broad range of tools and techniques to extract insights from current industry or sector trends.Review your work and that of others for quality, accuracy and relevance.Know how and when to use tools available for a given situation and can explain the reasons for this choice.Seek and embrace opportunities which give exposure to different situations, environments and perspectives.Use straightforward communication, in a structured way, when influencing and connecting with others.Able to read situations and modify behavior to build quality relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 40%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
195,Senior Associate,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities, coaching them to deliver results.Demonstrate critical thinking and the ability to bring order to unstructured problems.Use a broad range of tools and techniques to extract insights from current industry or sector trends.Review your work and that of others for quality, accuracy and relevance.Know how and when to use tools available for a given situation and can explain the reasons for this choice.Seek and embrace opportunities which give exposure to different situations, environments and perspectives.Use straightforward communication, in a structured way, when influencing and connecting with others.Able to read situations and modify behavior to build quality relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 40%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
196,Senior Consultant,PwC,Not Specified,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be an authentic and inclusive leader, at all grades/levels and in all lines of service. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities and coach to help deliver results.Develop new ideas and propose innovative solutions to problems.Use a broad range of tools and techniques to extract insights from from current trends in business area.Review your work and that of others for quality, accuracy and relevance.Share relevant thought leadership.Use straightforward communication, in a structured way, when influencing others.Able to read situations and modify behavior to build quality, diverse relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
197,Senior Associate,PwC,5-7 years,Not Specified,"Line of ServiceAdvisoryIndustry/SectorFS X-SectorSpecialismOperationsManagement LevelSenior AssociateJob Description & SummaryA career within Application and Emerging Technology services, will provide you with a unique opportunity to help our clients identify and prioritise emerging technologies that can help solve their business problems. We help clients design approaches to integrate new technologies, skills, and processes so they can get the most out of their technology investment and drive business results and innovation.ResponsibilitiesAs a Senior Associate, you'll work as part of a team of problem solvers with extensive consulting and industry experience, helping our clients solve their complex business issues from strategy to execution. Specific responsibilities include but are not limited to:Proactively assist in the management of several clients, while reporting to Managers and aboveTrain and lead staffEstablish effective working relationships directly with clientsContribute to the development of your own and team's technical acumenKeep up to date with local and national business and economic issuesBe actively involved in business development activities to help identify and research opportunities on new/existing clientsContinue to develop internal relationships and your PwC brandLooking forIT strategy/ Consulting position - (PaymentArchitect) - Sr ConsultantResponsibilities1. Lead complex transformation projects from strategy and design to delivery phase2. Actively participate in cross-functional, cross -disciplinearchitectureteams to enhance/setarchitecturaldirection for key business initiatives3. Manage trade-offs to speed to market, quality and business/financial impacts4. Technical leadership across a broad scale of tools, technologies, testingmethodologiesandarchitecturemodels5. Effectively communicate designs/ solutions in multiple forums and to various audiences including CXOs of banks and financial service6. Develop and lead proposals/RFPs in collaboration with network firmsRequired Skills (must have)1) At least 5 -7 years of experience inpaymentsand technologyarchitecture2) Governance and oversight projects/processes for managing alignment of change to strategic goals3) Problem solving skills and experience in handling complex transformation projects4) Broad based knowledge and experience in P2P/B2B/B2C/G2Ppaymentsapplications, channels, Message specs such as ISO 20022, ISO 8583 etc., Middleware/integration, databases and servers/san storages5) Strong knowledge on cloud and on-prem infrastructure, data andpaymentssecurity (PCI DSS/PA DSS compliance)Desired Skills1. Proactive leadership capabilities2. Should be able to drive and lead design and implementation projects3. Should have at least 1 -2 years of International experience inhandling/managingpaymentstransformation projects4. Industry best practices inarchitecturalmethodologies and standards ( eg: TOGAF, Zachmann, Rational Unified Process etc..)Preferred Experience5 - 10 years (primarily in IT consulting)Preferred CertificationAt least one of the below:TOGAFPMPCSMITIL (Master/ intermediate)AWS certified solutionArchitectTarget CompaniesBig 4 firms, TCS, DXC, Accenture, IBMEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsUp to 40%Available for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
