SN,Title,Company,Experience,Salary,Description
151,"Associate Site Merchandiser, SMB",Amazon,Not Specified,Not Specified,"Job Description :Job summaryAmazon's vision is to enable customers globally to find, discover, and buy anything online.We are looking for a smart, results-oriented Associate - Site Merchandiser to be a part of growing small business programs. The successful candidate will be responsible for planning and executing best in class site merchandising strategies to drive awareness and traffic to selection from our SMB programs like Amazon Karigar and Amazon Saheli. As an Associate Site Merchandiser you will ensure that customer experience and expectations are set and met to a high standard. Your main areas of responsibilities include executing and scheduling content on the Amazon homepage, managing program storefronts and optimizing campaigns across traffic driving channels like Push, Emails and Paid Search. Moreover, you will be required to create and analyse metrics dashboards for tracking traffic, click through rates, conversion, adoption and other web metrics. Basis the above, you will report performance and action plans to the team Additional responsibilities include execution of new features and projects in tandem with marketing and product teams. You will also be involved in coordinating with the program teams, designers, and other editors in similar roles across the business.Key job responsibilitiesHandling design, tracking, merchandising and optimizing all campaigns for the business on the Amazon HomepageTracking and analyzing customer needs based on customer behavior including searching, browsing and purchasingFormulating and executing the marketing plan. This includes storefront creation and optimization, managing email and push channel, executing new product launches, managing cross-category placements, developing and executing Amazon site wide events etc.Designing and executing successful online customer experiencesIdentifying problems and opportunities and responding accordingly, engaging cross functional teams where necessaryDeveloping and managing SEO initiatives, free search improvement projects, online ads, social media campaigns and new traffic-driving content strategiesAnalyzing and sharing relevant metrics and best practices from the executed initiatives across the organizationDeveloping, testing and analyzing new tactics to increase conversion rates and sharing them within the organizationBasic Qualifications :Excellent written and verbal communication skillsStrong bias for action and ability to prioritizeDesire to participate in change and appreciate a dynamic environment with rapidly changing prioritiesAbility to use hard data and metrics to make and support decisionsDemonstrate organizational skills, flexibility and ability to produce results in a fast paced environmentCapability to meet our technical requirements, which include Excel, and the ability to learn XML basics and our in-house tools, quicklyAn understanding of the e-commerce business, as well as a penchant for the handloom sector and passion for upliftment of women-led businesses and artisansPreferred Qualifications :Prior expertise in developing content and copy is preferablePrior expertise in handling Amazon site merchandising tools or managing a CMS website or blogging platform is preferablePrior experience in handling SEO/SEM and other marketing channels is preferablePrior work experience is mandatory. Relevant experience in retail, marketing or communications will be preferred.Social Media marketing experience is a plus"
152,Manager - Digital Sales (Sourcing) - Housing - Product - Mumbai - Lodha (I-Think Techno Campus) - MM,Tata Group,4-5 years,Not Specified,"Major Deliverables: - Manage digital endeavors and help the company establish leadership in the category - Drive Online and Tele-assisted Sales platforms for the company. Execute the Direct to Consumer Strategy, including volume plan, expense plan, quality targets and client experience (NPS)- Drive Digital Transformation to benefit all stake holders including Customers, Distributors and Employees - Generate leads for all sales channels using digital channels.- Support the product liaison and product teams in testing and rolling out initiatives to achieve the best and most efficient mortgage journey- Manage existing portals like website, mobile applications & social channels. Facilitate the development of new builder/channel relationships so as to penetrate new markets and thereby increase business- Manage all relationships with digital agencies, develop vendors, service providers etc - The role requires the person to manage the digital sales through online aggregators - The person will have to build strong relationship with relevant partners and help drive the sales numbers. - End to end customer management including escalations - Work across functions such as Finance, HR, IT, operations etc to optimize processes and smooth out issuesOther desired attributes:- Strong analytical + verbal communication skills - Result orientated - Ability to spot and utilize opportunities - Energetic and enthusiastic personality - Excellent sales & marketing skills - Drive and manage all digital campaigns aimed at lead generation and awareness creationDesired Experience:. Digital engines, digital transformation, digital process flowsEducational Qualification: . MBA with 4 to 5 yrs of experience"
153,Analyst-Digital Marketing,Accenture,3-5 years,Not Specified,job description is not available for this job
154,Visual Design Associate,Amazon,Not Specified,Not Specified,"DESCRIPTIONJob summaryAmazon Global Production Solutions is a global, internal creative agency. Our expertise ranges from brand development to high-volume content production, with studio capabilities in design, UX, video and photography. We partner with Amazon businesses to delight customers and drive engagement.The ideal candidate would be highly motivated, self-directed, enthusiastic person who works well under pressure and can thrive in a deadline driven atmosphere. They must have a strong individual sense of aesthetics and be able to conceptualize stylish, elevated ideas. In addition, they should have the ability to deliver clean, web-ready designs based on existing style guides and brand guidelines in a fast-paced production environment. This position requires strong organizational skills, digital expertise, intrinsic design abilities, typographic skills, and acute attention to detail. The ability to manage multiple projects and communicate with key stakeholders is essential. An online portfolio of work is REQUIRED. . Ability to create innovative, multi-platform ad campaigns using Photoshop, Illustrator. . Leverage creative best practices to optimize user experience and drive performance of key advertising initiatives . Collaborate with the Amazon design community at large to ensure consistent brand use across multiple marketing channels . Candidate has to follow editing SOP to spot/catch errors in the content. . The role will require the candidate to quickly understand operation workflow tools. . The associate will need to often contact stakeholders globally to provide status reports, communicate relevant information and escalate when needed. . The role is an individual contributor role. . In addition the associate should have acute attention to detail, excellent communication skills, and a professional demeanor. . Partner with design leadership and product management partners to consistently deliver high-quality creative that meets placement specs. . Ability to deliver clean, web-ready designs based on existing style guides and brand guidelines in a fast-paced production environment.BASIC QUALIFICATIONSExpert Knowledge of Photoshop, IllustratorEducational qualification of Bachelor's Degree. Or equivalent experienceAbility to work with minimal supervision.Comfort working in a fast paced, highly collaborative, dynamic work environment.Willingness to support several projects at one time, and to accept reprioritization as necessary.Excellent analytical, logical reasoning, verbal and written skills.An online portfolio demonstrating strong visual design skills and advertising experience across a range of media and platformsExceptional attention to detailPREFERRED QUALIFICATIONS. Experience with Project Management software . Experience in creating banners/promotions using Photoshop, Illustrator is preferred . . Ability to meet deadlines in a fast paced work environment driven by complex software systems and processes . Self starter, good team player . Strong attention to detail in editing content and deep dive and identify root causes of issues . Good at problem solving, data analysis and troubleshooting issues related to content editing Good interpersonal skills to manage ongoing relationships"
155,"Senior Category Manager, Apparel",Amazon,Not Specified,Not Specified,"DESCRIPTIONJob summarySr Category Manager - ApparelAbout Amazon:Amazon strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon continues to grow and evolve as a world-class e-commerce platform. Amazon's evolution from Web site to e-commerce partner to development platform is driven by the spirit of innovation that is part of the company's DNA.About the Role:The Apparel Category team in India is looking for a Senior Category Manager to own and drive scale-up of categories and critical customer-focused initiatives. The person who joins this team must share our passion and commitment for serving customers while also making Amazon a preferred partner for Apparel brands. S/he must be able to balance thinking big, working with ambiguity while driving speed of experimentation. We are looking for self-starters with strong analytical skills and result-orientation who can make and execute independent, data-driven decisions and work with senior stakeholders across borders, both internally and externally.The successful candidate for this critical role will have strengths in independent problem-solving and working around constraints, demonstrate great voice and strong writing skills, show strong ownership and persistence, have proven leadership experience in managing projects, and be comfortable with evolving structure in a new space.BASIC QUALIFICATIONS. Past experience in business management, category management, vendor management and/or seller management.PREFERRED QUALIFICATIONSPreferred Qualifications. MBA/Master's degree is preferred. Experience across Sales & Marketing in FMCG with a mix of brand and P&L management and/or trade/ecommerce management."
156,Account Manager-Ad Sales(EAS),Amazon,Not Specified,Not Specified,"DESCRIPTIONJob summaryWith millions of customers visiting us every day to find, discover, and buy products, we're obsessed with making the shopping experience the best it can be - and advertising is a part of that experience. We strive to make advertising so relevant that customers welcome it - on Amazon, on mobile devices, and across the web. We put the customer at the heart of everything we do. If you're obsessed with being a part of digital advertising that informs instead of interrupts that helps customers deliver great products and brands, not just delivers impressions and that empowers customers to be decisive, rather than distracts them - then we want you to come join us and make advertising even better. We are looking for a hands-on, creative, detail-oriented, analytical, and highly-motivated Account manager/ Advertisement sales expert to help scale our growing Advertising program. This person will be responsible for all aspects of Brand's advertising journey on Amazon Advertising including sales, on-boarding and launch of ad campaign by developing and leveraging strong relationships with clients and internal teams. Ensuring seamless execution of smart, effective campaigns, deliver to clients needs and assist in driving new and repeat opportunities for the business. To do this, this person needs to be extremely hands on, have a deep understanding of Amazon's advertising products, sales, operational capabilities, as well as the ability to synthe analysis into a concise and compelling presentation. In addition to working closely with other brand facing teams, this person will interact with product development, technical teams, business teams, advertising agencies and clients.Key job responsibilitiesBuild solid relationships with advertisers, advertising agencies, medium and small brands/ clients, displaying a dedication to delivering first-class service and online advertising solutionsLiaise with Marketing, Product management, and Ad operations to help Brand launch on Amazon Advertising by formulating Brand-centric projects/program for adoptionLiaising with key internal and external stakeholders to set up business processes and SOPs for Brand advertisements funnel.Educate brands on Amazon Advertising offering. Also help analyze campaign performance against key metrics to identify, recommend, and implement optimizations to help Medium/small brands to increase efficiency, drive high renewal rate and meet clients KPIsLeverage our suite of rich data, targeting and product channels to collaborate with the other teams in the development of tailored solutions that meet torso and tail Brands Advertisement goalsTroubleshoot any technical or implementation issues, collaborating with internal teams to develop quick and sound solutionsServe as a source of market intelligence for other areas of the Advertising team (e.g., product development, product marketing, pricing) and assist in the development of best practices and operational efficienciesBASIC QUALIFICATIONSProven experience in advertisement solutions- sales, Ad operations, online marketing and advertising. Creative and strategic vision to build value proposition for clients and propertyStrong analytical skills as well as experience in applying those skills in the advertising domainMedia planning capabilities (Microsoft Excel, PowerPoint Nielsen @Plan, Ad Relevance and NetView DART, Atlas) preferableAbility to work cross-functionally and with a wide range of employees with different skill setsBachelor's degree emphasis in Marketing, Advertising, or Business preferredSound judgment and flexibility in balancing program requirements, tight deadlines, and keeping people and projects moving on schedulePREFERRED QUALIFICATIONSExcellent organizational, interpersonal, and communication (written and verbal) skills2 or more years of post-MBA experience (preferred)"
157,IFS-Marketing Services-AU Marketing,PwC,5-6 years,Not Specified,"Line of ServiceAdvisoryIndustry/SectorNot ApplicableSpecialismManaged ServicesManagement LevelSenior AssociateJob Description & SummaryA career in Sales and Marketing, within Internal Firm Services, will provide you with the opportunity to focus on positioning a distinctive PwC brand in the marketplace and drive long term revenue growth for the Firm. You'll focus on designing, developing, and implementing communication programmes and media events to promote and sell the PwC's brand and services as well as contribute to and evaluating our pricing strategies in the marketplace.Our Sales and Marketing Operations team is client centric and strategises to distinctively position PwC's brand in the marketplace and facilitate long term revenue growth. As part of our team, you'll help with the team to report, maintain, and analyse data within customer relationship management systems.You will play an integral role in services provided to clients.. Participate in a wide range of digital projects andcollaborate across multiple work streams or teamsconsistently demonstrating creative thinking, individualinitiative and timely completion of assigned work.. Consistently demonstrate teamwork dynamics by workingas a team member: understand personal and team rolescontribute to a positive working environment by buildingsolid relationships with team members and proactivelyseek guidance, clarification and feedback.. Serve as process improvement and automation accelerator. Digital enabler - Work in teams or as an individualcontributor to identify and address process orientedproblem statements, brainstorm and research to find theright technological or digital solution, act as a process SMEwhere necessary, communicate problem statements toexternal developers, be a part of the solution design andPreferred Knowledge/Skills:. BE/B.Tech/MCA or equivalent in IT/Computer sciencedomain with 5-6 years proven track record of working inweb/content development. Hands on development experience with CMS-based WebApplications like SharePoint Online, Adobe ExperienceManager, Google Sites, etc.. Hands-on automation experience on SalesforceMarketing Cloud, Oracle Eloqua would be a plus.. Hands-on automation experience using Google AppScriptplatform would be a plus.. Strong command over front-end technologies like HTML5,CSS3, JavaScript coded by hand, as well as appliedexperience of Responsive Design concepts. Familiarity with third-party libraries and programminglanguages such as jQuery, Node.js, React, Angular, andREST APIs. Ability to visualize proposed solutions and work in tandemwith designers and content managers to build them. Basicweb/graphic design ability including knowledge of UI/UXand basic prototype design would be a plus.. Ability to troubleshoot and optimize web pages forfunctionality, responsiveness and user experience.. Ability to learn/familiarize and quickly upskill on new CMSplatforms.These should includeessential & desirablerequirements such as:. Level of experience, Education/qualifications ,Industry experience,Technical capability,Key personal attributeEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
158,Analyst-Digital Marketing,Accenture,3-5 years,Not Specified,job description is not available for this job
159,Associate-Digital Marketing,Accenture,1-3 years,Not Specified,job description is not available for this job
160,Content Writer,Namrata Universal,2-10 years,450000 - 740000 INR,"You will be given some topics online. You have to send your article on that topic, if your article is selected then you will be offered part / full time job or Work from home. If you agree then applyContent Writer responsibilities include conducting thorough research on industry-related topics, generating ideas for new content types and proofreading articles before publication. If you're familiar with producing online content and have an eye for detail, we'd like to meet you. Feel free to share samples of your work or portfolio of your published articles, along with your application.Write clear marketing copy to promote our products/services Prepare well-structured drafts using Content Management Systems Proofread and edit blog posts before publication Submit work to editors for input and approval Coordinate with marketing and design teams to illustrate articles Conduct simple keyword research and use SEO guidelines to increase web traffic Promote content on social media Identify customers needs and gaps in our content and recommend new topics Ensure all-around consistency (style, fonts, images and tone) Update website content as needed Requirements and skills Proven work experience as a Content Writer, Copywriter or similar role Portfolio of published articles Experience doing research using multiple sources Familiarity with web publications Excellent writing and editing skills in English Hands-on experience with Content Management Systems (e.g. WordPress) Ability to meet deadlines BSc in Marketing, English, Journalism or related field"
161,Digital Marketing,Motilal oswal,2-5 years,Not Specified,"Job Description :. All design related requirements across all teams ranging from static, videos & UI-UX,. Setting up brand guidelines for Teji Mandi,. Ensuring there is consistency across all brand communication,. Ensuring projects are completed with high quality and on schedule,. Prioritize and manage multiple projects within design specifications and budget restrictions,. Mentoring & managing a team of designers"
162,Digital Product,Motilal oswal,10-13 years,Not Specified,"Job Description : Participate in the entire application lifecycle, focusing on coding and debugging, Work collaboratively with PM, designers, Tech Lead and engineers, Write clean, efficient, maintainable and reusable code and libraries and APIs, Write complex logic with pandas and other python libraries for time series calculations, Write well-tested RESTful backend APIs that service the frontend with JSON, Design robust, scalable and secure features fit for the Fintech space, Troubleshoot and debug applications through extensive unit testing, Constantly drive innovation and improvements in the platform"
163,Brand Specialist,Amazon,Not Specified,Not Specified,"Job Description :Job summaryAmazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. The Brand Specialist will work on offering dedicated support to top-tiered brands to grow with Amazon by identifying and improving key customer inputs for growth such as content, marketing and stock availability among others. Apart from this, the Brand Specialists will also help brands leverage Amazon's tools and programs to improve on their business inputs. We are seeking creative, goal-oriented and highly entrepreneurial people to join our exciting and fast-paced team.  About the Role:  As a Brand Specialist, you will focus on delivering 5 core focus areas for the brand: Selection, demand generation, catalogue quality, business advice and availability.  The person who joins the leadership team in this position must share our passion and commitment for serving our customers. This ideal candidate should have experience in forging and building brand relationships. Some understanding of planning product cycles and selling online is preferred. The right candidate will be flexible, action and results oriented, self-starting and have strong analytical skills. He or she must have a proven track record in taking ownership, driving results and moving with speed to implement ideas in a fast-paced environment. He should be entrepreneurial with the confidence to make independent, data-driven decisions. The candidate must demonstrate the ability to succeed at: planning and forecasting, and driving an online business. The candidate must be an effective communicator in working with some of Amazon's most important partners and vendors, as well as with internal colleagues and groups.  Responsibilities  This person will have responsibility for: Building selection: Identify selection gaps. Track brand's offline catalogue to ensure all relevant selection is present on Amazon.Demand generation: Responsible for demand generation. This includes working with other members on the category management team to create a marketing calendar based on vendor's objectivesBusiness Advice: Support participation of brand in Amazon programsAvailability: Ensuring continuous availability of productsCatalogue Quality on Amazon: Ensuring the best input from brand is updated for customer interface on Amazon Detail Pages through perfect Images, Product descriptions, etc.Basic Qualifications :Demonstrated ability to take ownership and drive resultsAbility to think strategically and tactically, with excellent attention to detailProven analytical thinking, project management skills, attention to detail and exceptional organizational skills are essentialA track record of success in past rolesBachelor's degree is requiredMBA (or equivalent) is preferredAccount management/vendor management skills in prior role(s) is a plusPreferred Qualifications :Strong business judgment with a track record of successful negotiations and overall relationship management.Tenacity to develop ideas independently and thrive in a fast-paced start-up environment"
164,Customer Success Manager,Big Circle Consulting LLP,3-8 years,1000000 - 1300000 INR,"Qualification: Any Graduation Role: Individual Contributor  Reporting to: Vertical Head  Age: upto 32 years Perks: Enrolment to Online Learning Resources Must have:	2+ years of latest experience in Key Account Management / Customer Success  	B2B Enterprise Key Account Management Experience 	Experience in Cross selling & upselling with Enterprise Accounts  	Knowledge of Salesforce and Project Management Tools 	Sales Support 	Excellent Communication skills  	Event planning experience shall be a plus Roles & Responsibility:	Maintain and develop customer success strategies and best practices, as well as customer support content, with the help of the creative team. 	Communicate effectively with both internal and external senior-level management to understand customer needs, maximize retention and growth, and communicate learnings 	Maintain existing customer success metrics and data as directed 	Collaborate, problem-solve, and/or strategize upcoming client meetings with team members 	Prepare necessary documentation or visuals for the client to demonstrate the performance of campaigns; analyze trends to identify areas of improvement. 	Work with the sales and marketing team to drill customer references and develop case studies 	Review customer complaints and concerns and seek to improve all aspects of the customer experience with the company 	Promote an energetic fan base for products and locate brand ambassadors to share the product & it's benefit and value 	Hold product demonstrations for customers 	Improve on-boarding processes 	Develop and execute reciprocal cross-promotion programs with business partners on social media sites and in developing online reviews for each other's businesses."
165,"Practice Manager, Retail and Measurement, gCare",Google Inc,8-11 years,Not Specified,"Minimum qualifications:Master's degree or equivalent practical experience.8 years of experience with a focus on Ads tech or media environment. Experience in leadership managing multi-stakeholder, cross-functional, and cross-regional engagements.Preferred qualifications:Experience in stakeholder management with the ability to create effective relationships, influence, and collaborate at all organizational levels and with various cross-functional partners.Ability to navigate ambiguity and operate in a fast-paced environment with an excellent sense of judgment.Excellent problem-solving skills including an entrepreneurial and creative approach, persistence and attention to detail, and collaborative mindset.Excellent communication skills, particularly with executive-level stakeholders.Exceptional strategic skills combined with proven business acumen.About the job Businesses that partner with Google come in all shapes, s and market caps, and no one Google advertising solution works for all. Your knowledge of online media combined with your communication skills and analytical abilities shapes how new and existing businesses grow. Using your relationship-building skills, you provide Google-caliber client service, research and market analysis. You anticipate how decisions are made, persistently explore and uncover the business needs of Google's key clients and understand how our range of product offerings can grow their business. Working with them, you set the vision and the strategy for how their advertising can reach thousands of users. In this role, you will lead a team who work on diverse areas that spans Retail, Privacy, and Measurement Ads ecosystem. You will help enable the team that are working on the ads ecosystem across privacy and retail ads, and influence the long-term goal for how marketing is delivered and product is developed.Google creates products and services that make the world a better place, and gTech's role is to help bring them to life. Our teams of trusted advisors support customers globally. Our solutions are rooted in our technical skill, product expertise, and a thorough understanding of our customers complex needs. Whether the answer is a bespoke solution to solve a unique problem, or a new tool that can scale across Google, everything we do aims to ensure our customers benefit from the full potential of Google products.To learn more about gTech, check out our . Responsibilities Lead a team who focuses on their respective areas of expertise and provide coaching to make progress on their focus areas, balancing short-term execution, and medium to long-term thought leadership.Enhance customers experiences across enterprise buying and retail ads experience, and enable them to succeed in an ever evolving privacy landscape.Set the roadmap for Privacy, Measurement, and Attribution servicing and support within gCare spanning across business segments and influence Product teams to develop features required to execute that strategy.Build and manage relationships with the Global and Regional Product and sales marketing teams to align service outcomes to business priorities.Lead strategic initiative in areas of core responsibility and other focus areas for the gCare Practices team."
166,"Associate Site Merchandiser, Sub",Amazon,Not Specified,Not Specified,"Job Description :Job summaryAmazon's vision is to enable customers globally to find, discover, and buy anything online. We are looking for a smart, results-oriented Associate - Site Merchandising to be a part of growing our business. The successful candidate will be responsible for planning and executing best in class site and email merchandising strategies. This role is based in Bangalore. As a Associate - Site Merchandising you will ensure that customer experience and expectations are set and met to a high standard. He or she will execute and schedule content on emails, home pages, category pages, and pages across the site based on the instructions/inputs shared by Site Merchandiser. Also prepare a report on performance and traffic data to our management teams. He or she will assist in creation of new brand and product stores based on the inputs of the Site Merchandiser. This person will be involved in coordinating with the category managers, designers, and other editors in similar roles across the business. Main responsibilities will include:  . Coordinate with multiple teams to provide thorough and authoritative category creative content  . Owning sections of store merchandising and curation . Running and analyzing proof of performance reports  . Learning Merchandising tools and widgets  . Assist execution of the plan as per site merchandising calendar. This includes email programs, new product launches, cross-category placements, developing and executing Amazon site-wide events, browse tree design and search results  . Assist in developing merchandising for large storewide promotions, and work closely with category managers and merchandizing team to schedule promotions  . Support the creation of emails, category pages, brand stores, campaigns, and develop and manage free search improvement projects  . Synthe and analyze relevant content/traffic metrics The Associate - Site Merchandising must be able to think and act both strategically and tactically. The ideal candidate will demonstrate the following: . Designing and executing online campaigns which improve customer experience  . Strong communication skills experience in coordinating teams and communicating to Category Managers  . Strong bias for action and ability to prioritize  . Ability to use hard data and metrics to back up feature and customer segment recommendations  . Working independently on key deliverables  . Aptitude for organization, flexibility and producing results in a fast paced environment  . Capability to meet our technical requirements, which include HTML, XML and Excel, plus the ability to learn our in-house tools quicklyKey job responsibilities. Designing and executing online campaigns which improve customer experience. Strong communication skills experience in coordinating teams and communicating to Category Managers. Strong bias for action and ability to prioritize. Ability to use hard data and metrics to back up feature and customer segment recommendations. Working independently on key deliverables. Aptitude for organization, flexibility and producing results in a fast paced environment. Capability to meet our technical requirements, which include HTML, XML and Excel, plus the ability to learn our in-house tools quicklyAbout the teamThe vision for Sub-Same Day program (SSD) is to be able to offer customers relevant selection of products that makes Amazon the most convenient destination to shop when customers need a product right now or at a specific time. IN SSD assorts products where delivery in hours makes a material difference to customer's purchasing decisions and localizes selection choices to offer customers a real, superior alternative to their best alternate superstore or any other online ultra-fast options. This program is a key component of Amazon IN's strategy to drive speed perception for our customers, differentiating from online and offline competitors.Basic Qualifications :Bachelor's degreeExcellent written and verbal communication skillsExcellent eye for visual design and ability to translate a thought into a sharp brief for design teamsDemonstrated organizational skills, flexibility and ability to produce results in a fast paced environmentCapability to meet our technical requirements, which include Excel, and the ability to learn XML basics and our in-house tools, quicklyExperience in data analysis, either through professional experience or through educationPreferred Qualifications :Prior experience in handling Amazon site merchandising tools is preferableExperience in marketing/ program management and multi-stakeholder management will be a plusPrior experience in developing content and copy will be an advantageAptitude to use hard data and metrics to make and support feature and customer segment recommendations"
167,"Senior BIE, Digital and Emerging Payments",Amazon,5-8 years,Not Specified,"Job Description :Job summaryAre you passionate about leveraging data to deliver actionable insight that impacts Amazon business decision Does the prospect of dealing with huge payment data across the globe excite you Are you looking for a role that leverages both your analytical and business abilities Look no further, DEP Team is seeking a BIE who can collaborate with diverse set of stakeholder including product managers, marketing managers, software development managers/engineers and other partner teams within consumer payment and analyse large data sets, prove disprove hypothesis, build self-service dashboards and reports.Amazon's Digital and Emerging Payments team develops global services to create and improve the customer paying experience. Measuring customer behaviour, developing insights and monitoring our success requires large amounts of data. We're currently looking for a tenured Business Intelligence Engineer to focus on improving the success of our product. This is an opportunity to join a group with a broad charter and stakeholders across Amazon to directly influence the customer experience for Amazon products worldwide. This role offers exciting challenges and the opportunity to influence and drive a growing business area. A successful candidate loves problem solving, obsesses over data, and has a track record of using data to influence successful business decisions. This position is open for both Bangalore and Chennai location.Key job responsibilitiesYou will: Lead and develop payment metrics: Lead and design reporting solution for Payment metrics for new and existing payment products. Work with Data engineers, Software engineers and Product managers to define reporting needs.Build Self-Service BI: Build self-service tools and dashboard that not only gives aggregated metrics but also provide ways to pull most granular data for defect verification, customer communication, deep-dive etc.Perform data analysis: Perform deep-dive and data analysis. Provide recommendation on new metrics or business decision. Create marketing performance measurement tools and prove-disprove hypothesisRun DSI Analysis: Learn Payment DSI methodology, run DSI ML models created by science team, gather input data, define parameters and publish results to stakeholders.Mentor team mates, provide inputs in team and org level strategic planning, lead cross org discussionsYou are: Customer obsessed: You have a sharp business acumen and are passionate about changing the way customers used data to drive success.Work independently and comfortable with ambiguity: Work independently on incomplete, unstructured and ambiguous requirements.A leader: Manage multiple projects and stakeholders simultaneously. Provide recommendation based on analysis. Make intelligent decisions using data and business priority, guide team's roadmap, help & mentor other teammates. Work across multiple teams to make alignment, create mechanisms and influence team's roadmap.Design & develop best in class solutions: Design best in class data pipelines and reporting solutions that are efficient, scalable, extensible and create automated monitoring and alerts to reduce human intervention.About the teamWork/Life Balance Our team puts a high value on work-life balance. It isn't about how many hours you spend at home or at work it's about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness, fulfilment and long term engagement. Mentorship & Career Growth Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we're building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional and enable them to take on more complex tasks in the future. We are dedicated to supporting our new team members. Our team has a broad mix of experience levels and Amazon tenures, and we're building an environment that celebrates knowledge sharing and mentorship.Learning opportunities Our team believes in continuous learning that's why we encourage individuals to find time and take courses/trainings in-person or online. We also provide free access to one of the best online course provider to enable employee development and overall organizational growth.Basic Qualifications :Bachelor's degree in Computer Science, Engineering, Mathematics or other business/analytical disciplines or equivalent experience.5+ years of relevant experience as business intelligence engineer in data/BI space.Proficiency with reporting, dashboarding, data mining using SQL, reporting tools (e.g. Excel) and data visualization tools (e.g. Quicksight, Tableau or Qlik)Proficiency in data modeling and transformation of large-scale data using SQL, Spark, Hive, EMR, or other Big Data technologiesProficiency in creating reporting data pipelines, designing tables/views and optimizing queries.Proficiency in descriptive statistics (i.e. measures of distribution) and familiar with inferential statistics (e.g. hypothesis testing, confidence intervals) and know when such methods are appropriate.Experience in one or more scripting languages (e.g. Python, R, Shell)Excellent communication and presentation skills working with multiple peer groups and different levels of management.Preferred Qualifications :Master's degree in BI, Finance, Engineering, Statistics, Computer Science, Mathematics, Finance or other quantitative area7+ years in relevant experience business intelligence engineer or equivalentExperience using AWS technologies such as Redshift, S3, EC2, EMR and other data warehouse or pipeline products.Advanced analytical skills, with experience of using statistical methods (e.g. regression, clustering, classification) to solve business problems."
